ID,Comune,Classe-priorità,X,Y
AQ0400002,Collepietro,2,13.779405039448122,42.219225173153291
AQ0410001,Corfinio,3,13.83410310663993,42.113344758391968
AQ0410002,Corfinio,4,13.84305835025552,42.12239642165266
AQ0410003,Corfinio,2,13.831755919633837,42.123254473784854
AQ0420001,Fagnano Alto,4,13.582112819062445,42.264170627002919
AQ0430001,Fontecchio,2,13.605657918014879,42.229526355840761
AQ0440001,Fossa,3,13.503457127768892,42.309990526771237
AQ0450001,Gagliano Aterno,3,13.699145981896557,42.12440245944034
AQ0460001,Gioia dei Marsi,2,13.683015870589651,41.959615536575399
AQ0460002,Gioia dei Marsi,4,13.681379887741011,41.95937159708744
AQ0470001,Goriano Sicoli,2,13.770937624408244,42.078435470509035
AQ0480001,Introdacqua,3,13.896310403489755,42.005203059488672
AQ0480002,Introdacqua,5,13.879108614143817,42.029658962072176
AQ0480003,Introdacqua,2,13.896501392152434,42.005330984359517
AQ0480004,Introdacqua,4,13.896729622915569,42.006098700118699
AQ0480005,Introdacqua,3,13.893469550967485,42.012353574705216
AQ0480006,Introdacqua,4,13.893030189041617,42.01261952230125
AQ0480007,Introdacqua,2,13.897291307343496,42.006437335091725
AQ0490001,L'aquila,2,13.401422620607327,42.354378306107314
AQ0490002,L'aquila,3,13.402231706076225,42.354551680893778
AQ0490003,L'aquila,2,13.353459810934703,42.363353444507673
AQ0490004,L'aquila,1,13.340438938455382,42.416936995311019
AQ0490005,L'aquila,2,13.353253216853352,42.363359476236127
AQ0490006,L'aquila,2,13.471224112269072,42.356384550302671
AQ0490007,L'aquila,2,13.470746920936692,42.357035574329203
AQ0490008,L'aquila,2,13.311248528898515,42.349807027352171
AQ0490009,L'aquila,2,13.299254013492972,42.350692241202879
AQ0490010,L'aquila,2,13.391497796270336,42.352204268049825
AQ0490011,L'aquila,2,13.371159676843611,42.354150507573863
AQ0490012,L'aquila,2,13.408351915060409,42.357401488505054
AQ0490013,L'aquila,2,13.400618466057644,42.348747662365454
AQ0490014,L'aquila,2,13.409305881809784,42.355685677534694
AQ0490015,L'aquila,2,13.398910824628265,42.351929788533589
AQ0490016,L'aquila,2,13.398815332674818,42.351865419328448
AQ0490017,L'aquila,2,13.389169154967705,42.345930766100636
AQ0490018,L'aquila,2,13.389173292468891,42.345768731905686
AQ0490019,L'aquila,2,13.404432344747406,42.323720565015996
AQ0490020,L'aquila,4,13.451343017609004,42.364483494142583
AQ0490021,L'aquila,4,13.369245555957979,42.366658911289385
AQ0490022,L'aquila,2,13.361217632495535,42.370425800273026
AQ0490023,L'aquila,2,13.364194319100488,42.369441690484493
AQ0490024,L'aquila,2,13.470985689354203,42.355201660578672
AQ0490025,L'aquila,2,13.471946887992811,42.355619729127277
AQ0490026,L'aquila,2,13.469839737575525,42.357392684123603
AQ0490027,L'aquila,2,13.295665524938981,42.37564729674488
AQ0490028,L'aquila,2,13.291559752185817,42.3568546238888
AQ0490029,L'aquila,2,13.387791954262418,42.352314317583151
AQ0490030,L'aquila,2,13.463093507842686,42.319839552104753
AQ0490031,L'aquila,2,13.418144377683559,42.3353926298849
AQ0490032,L'aquila,2,13.382377885704665,42.350860226331392
AQ0490033,L'aquila,2,13.412189413759918,42.359787122125873
AQ0490034,L'aquila,2,13.394056813996251,42.352312179612845
AQ0490035,L'aquila,2,13.38333832940371,42.351756312013826
AQ0490036,L'aquila,2,13.391816870400769,42.351119074989619
AQ0490037,L'aquila,2,13.387153460217078,42.35117064583892
AQ0490038,L'aquila,2,13.404556373416302,42.358645533246289
AQ0490039,L'aquila,2,13.419123967577042,42.350544273145076
AQ0490040,L'aquila,2,13.399347348865271,42.353385766409204
AQ0490041,L'aquila,2,13.39812997920035,42.353035567533162
AQ0490042,L'aquila,2,13.384709880772425,42.363140552687966
AQ0490043,L'aquila,2,13.391167096511905,42.34993925045125
AQ0490044,L'aquila,2,13.386490176291154,42.351944793204453
AQ0490045,L'aquila,2,13.362872303343515,42.356752136807941
AQ0490046,L'aquila,2,13.38616863067756,42.352174410911793
AQ0490047,L'aquila,2,13.362982475803918,42.356717684223952
AQ0490048,L'aquila,3,13.482134942950474,42.328342540168585
AQ0490049,L'aquila,2,13.403568045851117,42.355479851008511
AQ0490050,L'aquila,3,13.393404449664574,42.346944767338918
AQ0490051,L'aquila,3,13.389529901573892,42.349393942885762
AQ0490052,L'aquila,2,13.401201912698987,42.348719776739472
AQ0490053,L'aquila,3,13.395810298262722,42.347338676981686
AQ0490054,L'aquila,2,13.395542164806646,42.347379948940201
AQ0490055,L'aquila,3,13.388219445295942,42.362658624952125
AQ0490056,L'aquila,3,13.398582465095812,42.345261136460714
AQ0490057,L'aquila,3,13.388022692439296,42.36275491828345
AQ0490058,L'aquila,2,13.406220055384235,42.357678065961402
AQ0490059,L'aquila,3,13.394937514950554,42.342517523087928
AQ0490060,L'aquila,2,13.390783528181037,42.371141769314697
AQ0490061,L'aquila,3,13.493980802356504,42.326283520743388
AQ0490062,L'aquila,3,13.452495370629549,42.336348143936029
AQ0490063,L'aquila,3,13.478152093671504,42.325912227181298
AQ0490064,L'aquila,3,13.441436013133435,42.30791174917897
AQ0490065,L'aquila,3,13.390808487121715,42.352572828191342
AQ0490066,L'aquila,3,13.394912297048544,42.34541694284885
AQ0490067,L'aquila,3,13.395527996550127,42.345551631942222
AQ0490068,L'aquila,2,13.395548151102311,42.345236722852519
AQ0490069,L'aquila,3,13.31485841821649,42.381442627680009
AQ0490070,L'aquila,2,13.398362562877344,42.350094020025971
AQ0490071,L'aquila,2,13.305221119741656,42.354986269246496
AQ0490072,L'aquila,2,13.393103261389026,42.352568982399937
AQ0490073,L'aquila,2,13.397260245071989,42.353338604112501
AQ0490074,L'aquila,3,13.398012874190892,42.349044489110689
AQ0490075,L'aquila,2,13.395499317194311,42.349063382289835
AQ0490076,L'aquila,2,13.412913426935622,42.354664010543267
AQ0490077,L'aquila,2,13.385893411759776,42.350594574894359
AQ0490078,L'aquila,3,13.398472204731304,42.348645659329499
AQ0490079,L'aquila,2,13.395007007396361,42.348849359762504
AQ0490080,L'aquila,2,13.411789873543634,42.3534777454744
AQ0490081,L'aquila,2,13.394831356988963,42.349549336352965
AQ0490082,L'aquila,2,13.395995529117096,42.348647065324251
AQ0490083,L'aquila,2,13.392954827401905,42.345056321094219
AQ0490084,L'aquila,3,13.350303506964728,42.353573078446686
AQ0490085,L'aquila,3,13.393079418555203,42.353027927791075
AQ0490086,L'aquila,2,13.398033943662016,42.34917086385353
AQ0490087,L'aquila,2,13.38462115425031,42.350495607649158
AQ0490088,L'aquila,2,13.364875699720379,42.357221996129155
AQ0490089,L'aquila,2,13.397791641513948,42.347240301486387
AQ0490090,L'aquila,3,13.390997576072499,42.353250889201625
AQ0490091,L'aquila,2,13.391088969518364,42.353000017835456
AQ0490092,L'aquila,2,13.395515183861274,42.357501752333114
AQ0490093,L'aquila,2,13.31505822852033,42.38123844457521
AQ0490094,L'aquila,2,13.314919509584334,42.380975240795337
AQ0490095,L'aquila,3,13.315216693481622,42.38076347804396
AQ0490096,L'aquila,2,13.315637804547114,42.380913759222871
AQ0490097,L'aquila,2,13.399267360790992,42.357491156242425
AQ0490098,L'aquila,2,13.397807676201987,42.347564723390633
AQ0490099,L'aquila,2,13.408663690739607,42.351786390295921
AQ0490100,L'aquila,2,13.395661065555332,42.357494780061977
AQ0490101,L'aquila,2,13.356322877770515,42.358801734171024
AQ0490102,L'aquila,2,13.472469448505462,42.333554354090381
AQ0490103,L'aquila,2,13.47014045170955,42.333496259921688
AQ0490104,L'aquila,2,13.469939857883649,42.333259434499567
AQ0490105,L'aquila,2,13.472940402327813,42.332651072938475
AQ0490106,L'aquila,2,13.472642441955925,42.331422351777761
AQ0490107,L'aquila,2,13.474573411795497,42.332879960141497
AQ0490108,L'aquila,2,13.474144841232542,42.331028112984853
AQ0490109,L'aquila,2,13.475266313143795,42.330826913990308
AQ0490110,L'aquila,2,13.469383680282167,42.333170955783679
AQ0490111,L'aquila,2,13.465394474066535,42.333504819352243
AQ0490112,L'aquila,2,13.464537374238295,42.333313228465897
AQ0490113,L'aquila,2,13.466693821363192,42.329983039109578
AQ0490114,L'aquila,2,13.466606264877269,42.330089934054406
AQ0490115,L'aquila,2,13.461522891473752,42.334488531124094
AQ0490116,L'aquila,2,13.460731132154619,42.339079695549238
AQ0490117,L'aquila,2,13.460377080615928,42.342145786161652
AQ0490118,L'aquila,2,13.461537172251926,42.341864191408312
AQ0490119,L'aquila,4,13.469267479480827,42.339959544516077
AQ0490120,L'aquila,2,13.468676040123041,42.338321658666437
AQ0490121,L'aquila,2,13.465547912131507,42.341665841486936
AQ0490122,L'aquila,2,13.465696865211219,42.340533149808188
AQ0490123,L'aquila,2,13.4678120603506,42.340408365326731
AQ0490124,L'aquila,2,13.466682420081858,42.34043827640749
AQ0490125,L'aquila,2,13.461108117208198,42.34054363688265
AQ0490126,L'aquila,2,13.464062232363382,42.339367556167602
AQ0490127,L'aquila,2,13.463398196800684,42.338223966378784
AQ0490128,L'aquila,2,13.45723916981612,42.337429747777009
AQ0490129,L'aquila,2,13.45784189651685,42.337104669382562
AQ0490130,L'aquila,2,13.459085047977347,42.336400957826747
AQ0490131,L'aquila,2,13.462662717622075,42.335530458074309
AQ0490132,L'aquila,2,13.466094637770418,42.339151640808915
AQ0490133,L'aquila,4,13.460615673286563,42.338339695879533
AQ0490134,L'aquila,2,13.463053145062247,42.339930363660862
AQ0490135,L'aquila,2,13.46858493970937,42.332574920367684
AQ0490136,L'aquila,2,13.468917348853964,42.332381238824951
AQ0490137,L'aquila,2,13.468963478502843,42.332480915833308
AQ0500001,Lecce dei Marsi,2,13.681383564031176,41.928174278109985
AQ0510001,Luco dei Marsi,2,13.458314363087752,41.972757109120657
AQ0510002,Luco dei Marsi,2,13.467778271591545,41.960086312210542
AQ0510003,Luco dei Marsi,3,13.495505244685974,41.95656265044888
AQ0510004,Luco dei Marsi,,13.480139969575935,41.955783742511358
AQ0530001,Magliano de' Marsi,3,13.370323829257417,42.094164131744584
AQ0530005,Magliano de' Marsi,2,13.366971154983428,42.087695314292155
AQ0540001,Massa D'albe,2,13.391062397397311,42.107983572185937
AQ0540002,Massa D'albe,2,13.391292546582752,42.107491480870785
AQ0560001,Montereale,2,13.244126921863778,42.52896670540855
AQ0560002,Montereale,2,13.243979699106296,42.527703738401335
AQ0560003,Montereale,2,13.239465761883723,42.524131443504672
AQ0560004,Montereale,2,13.236914727564818,42.510953709764472
AQ0560005,Montereale,2,13.227433151904098,42.50535024896007
AQ0560006,Montereale,2,13.243187800105815,42.526854111494956
AQ0570001,Morino,4,13.436438038439432,41.860443609993787
AQ0570002,Morino,4,13.436244901601702,41.860458990653818
AQ0570003,Morino,3,13.43654029291522,41.860697170986349
AQ0570004,Morino,2,13.468822443481793,41.834150005306171
AQ0570005,Morino,3,13.389670949858768,41.822890169079564
AQ0570006,Morino,2,13.458449903402409,41.862416445395255
AQ0570007,Morino,2,13.439743053733036,41.861272108552797
AQ0570008,Morino,2,13.457664290032669,41.862018636590498
AQ0570009,Morino,3,13.45619576264416,41.86346688373969
AQ0590001,Ocre,2,13.475879877185445,42.285311815219131
AQ0590002,Ocre,2,13.472647170773188,42.282071765601536
AQ0590003,Ocre,2,13.455409517716335,42.303580202506282
AQ0590004,Ocre,2,13.45431952563162,42.30152122319052
AQ0590005,Ocre,2,13.450969499549194,42.292686592296512
AQ0590006,Ocre,2,13.476158690499132,42.270726479141082
AQ0590007,Ocre,2,13.462306980934299,42.287859174100142
AQ0590008,Ocre,4,13.450966638109932,42.301710087642483
AQ0600001,Ofena,4,13.75897153368942,42.323399163259758
AQ0600002,Ofena,2,13.757776460580313,42.321224887248114
AQ0600003,Ofena,2,13.758774924308824,42.323523113496307
AQ0600004,Ofena,2,13.757920457230437,42.326242544479548
AQ0600005,Ofena,3,13.750258401293999,42.328284614684797
AQ0620001,Oricola,2,13.039273264379339,42.048430514403776
AQ0620002,Oricola,2,13.043674552863532,42.073901818459788
AQ0620003,Oricola,3,13.043672339580805,42.073973830885727
AQ0620004,Oricola,2,13.043676489098301,42.073838810976959
AQ0620005,Oricola,2,13.049230438813096,42.081146957315525
AQ0620006,Oricola,2,13.048689724791666,42.083010955533297
AQ0620007,Oricola,2,13.050215227521326,42.087278570239107
AQ0620008,Oricola,4,13.048279967257715,42.088488427123067
AQ0620009,Oricola,4,13.0479623453773,42.085835374911468
AQ0630001,Ortona dei Marsi,2,13.728049162629656,41.996517304117539
AQ0630002,Ortona dei Marsi,4,13.731579778537311,41.999294246875557
AQ0630003,Ortona dei Marsi,4,13.731450216008742,41.999130705176697
AQ0630004,Ortona dei Marsi,2,13.728714233007159,41.967344838313828
AQ0640001,Ortucchio,2,13.643559013562012,41.956210884001976
AQ0650001,Ovindoli,2,13.5165927822282,42.131704356270738
AQ0660001,Pacentro,3,13.987744703320978,42.040117070738624
AQ0660002,Pacentro,2,13.986530940652532,42.045789212586428
AQ0660003,Pacentro,2,13.993324354815588,42.050199035887474
AQ0660004,Pacentro,3,13.986176381999449,42.045290737204894
AQ0660005,Pacentro,2,13.992561069854382,42.049561900020137
AQ0660006,Pacentro,3,13.991217132068545,42.049730203328373
AQ0660007,Pacentro,2,14.017130188570089,42.051702529895351
AQ0660008,Pacentro,2,13.986660191410284,42.041458405816492
AQ0660009,Pacentro,2,13.988120691211563,42.040786844236003
AQ0670001,Pereto,3,13.101473295767061,42.055807891879311
AQ0670002,Pereto,3,13.103641375724369,42.058887695572459
AQ0670003,Pereto,3,13.094143799652167,42.051579731941146
AQ0670004,Pereto,2,13.094277190333074,42.051563935346934
AQ0670005,Pereto,2,13.091823790082927,42.041490744963788
AQ0670006,Pereto,2,13.100552129154419,42.056305971641059
AQ0670007,Pereto,2,13.100613326023041,42.056279965508935
AQ0680001,Pescasseroli,2,13.787761650507656,41.806789085157988
AQ0680002,Pescasseroli,2,13.786764181419004,41.804788134793561
AQ0680003,Pescasseroli,2,13.786748171482916,41.806274020146255
AQ0690002,Pescina,3,13.645628946717331,41.977543778223144
AQ0690003,Pescina,,13.649410116906992,42.016782733591562
AQ0710001,Pettorano sul Gizio,2,13.958390083869677,41.983628571599148
AQ0710002,Pettorano sul Gizio,2,13.963778817965368,41.972896958203393
AQ0720001,Pizzoli,2,13.301795681776648,42.434759527831005
AQ0750001,Pratola Peligna,2,13.871059360468516,42.095369287253277
AQ0750002,Pratola Peligna,3,13.879048302287952,42.090098077300695
AQ0750003,Pratola Peligna,3,13.885233784202253,42.097984609939068
AQ0750004,Pratola Peligna,2,13.876325188373732,42.086135810442805
AQ0750005,Pratola Peligna,3,13.875065818656052,42.100614140770332
AQ0750006,Pratola Peligna,5,13.8748984836921,42.099135516263722
AQ0750007,Pratola Peligna,4,13.871914551615648,42.095557820451489
AQ0750008,Pratola Peligna,2,13.870840038309932,42.094781729303975
AQ0750009,Pratola Peligna,2,13.870476277291766,42.094156740982022
AQ0750010,Pratola Peligna,2,13.868854360765056,42.090844559584802
AQ0750011,Pratola Peligna,4,13.870546307503114,42.095661427063341
AQ0750012,Pratola Peligna,2,13.875354166946435,42.091827093600045
AQ0750013,Pratola Peligna,2,13.87182944376899,42.095584004316208
AQ0750014,Pratola Peligna,2,13.857226336933516,42.099393052419963
AQ0750015,Pratola Peligna,2,13.873904535590945,42.102683136289144
AQ0750016,Pratola Peligna,3,13.871162705590706,42.078628131581652
AQ0750017,Pratola Peligna,2,13.870276552521885,42.095190461610478
AQ0750018,Pratola Peligna,4,13.895673623737915,42.085216010156891
AQ0750019,Pratola Peligna,4,13.895141482314864,42.083832957457922
AQ0760001,Prezza,2,13.832849843307812,42.052406357055027
AQ0760002,Prezza,2,13.879427691105587,42.053429165715798
AQ0760003,Prezza,2,13.840258947498892,42.061613634796089
AQ0760004,Prezza,2,13.840079662462395,42.061503749327166
AQ0760005,Prezza,4,13.840967682075901,42.057198836107631
AQ0760006,Prezza,2,13.841352687951284,42.057292783148235
AQ0770001,Raiano,2,13.806625022091213,42.10094903887321
AQ0780001,Rivisondoli,2,14.077893232642612,41.875611920364356
AQ0780002,Rivisondoli,2,14.052607877837156,41.868471158410991
AQ0780003,Rivisondoli,2,14.077999345378243,41.87577488669384
AQ0790001,Roccacasale,4,13.886855912103723,42.120695430621083
AQ0790002,Roccacasale,2,13.885593670804818,42.122313251234253
AQ0790003,Roccacasale,4,13.885479190003274,42.12194289697733
AQ0790004,Roccacasale,2,13.869851207261897,42.115728978522284
AQ0800001,Rocca di Botte,3,13.066564658947094,42.024650300952501
AQ0800002,Rocca di Botte,3,13.066491134722778,42.024685091117924
AQ0810001,Rocca di Cambio,4,13.488280132043901,42.234873516621413
AQ0810002,Rocca di Cambio,2,13.486791683551623,42.222615176003409
AQ0820001,Rocca di Mezzo,2,13.517823689279114,42.203361164098752
AQ0820002,Rocca di Mezzo,2,13.517979305904774,42.201886240794195
AQ0820003,Rocca di Mezzo,2,13.518098397011041,42.202491160478637
AQ0820004,Rocca di Mezzo,2,13.518560552819613,42.203965064691779
AQ0820005,Rocca di Mezzo,3,13.518867235068747,42.201726602515414
AQ0830001,Rocca Pia,3,13.976237266817394,41.934254928446464
AQ0830002,Rocca Pia,2,13.976763004926527,41.893064758026426
AQ0840001,Roccaraso,2,14.081755770112952,41.84992954336488
AQ0840002,Roccaraso,2,14.080600910728526,41.849821228018897
AQ0850001,San Benedetto dei Marsi,2,13.618828861590575,42.003485959790339
AQ0850002,San Benedetto dei Marsi,2,13.621932110380591,42.006279124862758
AQ0850003,San Benedetto dei Marsi,2,13.622088697697333,42.020843757045313
AQ0850004,San Benedetto dei Marsi,4,13.607862944314425,42.016880470969618
AQ0870001,San Demetrio ne' Vestini,8,13.544675615186875,42.289871673472206
AQ0870002,San Demetrio ne' Vestini,4,13.55851283472459,42.28784022988274
AQ0870003,San Demetrio ne' Vestini,2,13.558516942746584,42.287660168694146
AQ0880001,San Pio delle Camere,4,13.653626274180295,42.284458649616035
AQ0880002,San Pio delle Camere,2,13.655888701060887,42.283008287834839
AQ0880003,San Pio delle Camere,2,13.62637582236192,42.294428640560433
AQ0880004,San Pio delle Camere,2,13.625592274052487,42.294203109279898
AQ0900001,Sant'eusanio Forconese,2,13.509817976881235,42.279004043940525
AQ0900002,Sant'eusanio Forconese,2,13.522973797880754,42.288432210537188
AQ0910001,Santo Stefano di Sessanio,2,13.644734493310315,42.341062267533808
AQ0920001,San Vincenzo Valle Roveto,2,13.533673213408228,41.843102133407875
AQ0920002,San Vincenzo Valle Roveto,2,13.536240165899766,41.811847422284984
AQ0920004,San Vincenzo Valle Roveto,2,13.510729244106848,41.85138063257822
AQ0920005,San Vincenzo Valle Roveto,2,13.511174541847863,41.851917773834039
AQ0920006,San Vincenzo Valle Roveto,2,13.479598468135745,41.848495875720047
AQ0920007,San Vincenzo Valle Roveto,2,13.534186702149441,41.841712733539126
AQ0920008,San Vincenzo Valle Roveto,3,13.543860925651845,41.818743999826886
AQ0920009,San Vincenzo Valle Roveto,2,13.520524288530986,41.83353101283501
AQ0920010,San Vincenzo Valle Roveto,3,13.496601331132693,41.848206456026624
AQ0930001,Scanno,3,13.879307991179898,41.901295512320566
AQ0930002,Scanno,3,13.876998570740517,41.898246809152411
AQ0950001,Scoppito,3,13.257044887271551,42.365907596587583
AQ0950005,Scoppito,2,13.263315478973809,42.361337934771242
AQ0960001,Scurcola Marsicana,2,13.341520129064071,42.062654257757877
AQ0960002,Scurcola Marsicana,4,13.34403938860488,42.061051577137675
AQ0960003,Scurcola Marsicana,3,13.343049725916348,42.061928873457909
AQ0960004,Scurcola Marsicana,3,13.378637444848273,42.066381846416448
AQ0960005,Scurcola Marsicana,2,13.344403074825234,42.060543492167533
AQ0960006,Scurcola Marsicana,4,13.344972039857238,42.067017901214591
AQ0960007,Scurcola Marsicana,2,13.378540099946596,42.066407491835498
AQ0960008,Scurcola Marsicana,4,13.338452668160093,42.062564848952221
AQ0970001,Secinaro,2,13.68226357180418,42.142797887608481
AQ0980001,Sulmona,2,13.92405691414071,42.029666244839078
AQ0980002,Sulmona,3,13.920772996071118,42.046692954854201
AQ0980003,Sulmona,3,13.880999632243356,42.04167354999651
AQ0980004,Sulmona,2,13.895916206234892,42.042637698036017
AQ0980005,Sulmona,3,13.926633377421064,42.046684936586324
AQ0980006,Sulmona,2,13.921598960516114,42.049294483933316
AQ0980007,Sulmona,2,13.906507147600371,42.059130257002771
AQ0980008,Sulmona,4,13.906262854136118,42.059281030694613
AQ0980009,Sulmona,4,13.906018405408767,42.059440813631504
AQ0980010,Sulmona,2,13.906812628954247,42.058935040930905
AQ0980011,Sulmona,4,13.943804988646953,42.065541102435567
AQ0980012,Sulmona,2,13.928135274262504,42.048626301549746
AQ0980013,Sulmona,2,13.925280056340423,42.045969780675065
AQ0980014,Sulmona,3,13.927119954478533,42.046491363413629
AQ0980015,Sulmona,3,13.923663164541683,42.04870146747762
AQ0980016,Sulmona,3,13.924222251216499,42.044212674716306
AQ0980017,Sulmona,2,13.913728170140498,42.050264872303799
AQ0980018,Sulmona,2,13.913997189032811,42.050078296846117
AQ0980019,Sulmona,2,13.926558596662913,42.040361948157219
AQ0980020,Sulmona,2,13.928188746871507,42.041133715022163
AQ0980021,Sulmona,2,13.907915321898662,42.087665870142402
AQ0980022,Sulmona,4,13.922000289606942,42.047713187542527
AQ0980023,Sulmona,4,13.924598302275895,42.023349023539161
AQ0980024,Sulmona,4,13.922880790821299,42.047091039329032
AQ0980025,Sulmona,4,13.905694685214092,42.061401048756686
AQ0980026,Sulmona,4,13.922656728131118,42.04676471419986
AQ0980027,Sulmona,4,13.927169083141806,42.05075170403034
AQ0980028,Sulmona,2,13.925028269665498,42.041554424714853
AQ0980029,Sulmona,2,13.929649145230421,42.052738222032993
AQ0980030,Sulmona,4,13.915706124613296,42.072501600043658
AQ0980031,Sulmona,4,13.939214255727318,42.029105030553247
AQ0980032,Sulmona,3,13.914143702505609,42.049989620910928
AQ0980033,Sulmona,2,13.898666296635605,42.065278402352781
AQ0980034,Sulmona,2,13.91895304783556,42.060671276075603
AQ0980035,Sulmona,2,13.917341845960584,42.033862929391958
AQ0980036,Sulmona,2,13.928166185734234,42.080553137983927
AQ0980037,Sulmona,2,13.918816309126752,42.053059835146726
AQ0980038,Sulmona,2,13.920348851385109,42.048192975519086
AQ0980039,Sulmona,2,13.924650084541462,42.043919489703029
AQ0980040,Sulmona,2,13.943824381993986,42.065829478970272
AQ0980041,Sulmona,2,13.925565348797377,42.041946722643722
AQ0980042,Sulmona,4,13.92605554180111,42.039384574830109
AQ0980043,Sulmona,2,13.927288470030247,42.04940191084382
AQ0980044,Sulmona,2,13.95547278745074,42.050535798525168
AQ0980045,Sulmona,2,13.902380627086066,42.073473501687822
AQ0980046,Sulmona,4,13.921914247263679,42.05065737624605
AQ0980047,Sulmona,4,13.923283194079952,42.04115078396552
AQ0980048,Sulmona,2,13.917885358902746,42.052375592561162
AQ0980049,Sulmona,2,13.920434369782225,42.048851225456744
AQ0980050,Sulmona,2,13.921533949663035,42.046709124432638
AQ0980051,Sulmona,4,13.928144148352972,42.038755687550406
AQ0980052,Sulmona,4,13.954684924594412,42.051420226840911
AQ0980053,Sulmona,2,13.955078489605679,42.05100052330242
AQ0980054,Sulmona,2,13.931292978445311,42.036857772949155
AQ0980055,Sulmona,2,13.918876352259483,42.050232490464282
AQ0980056,Sulmona,2,13.927912970696257,42.038852589764225
AQ0980057,Sulmona,2,13.955198423451597,42.051055652689392
AQ0980058,Sulmona,4,13.928195318351914,42.042898972701501
AQ0980059,Sulmona,2,13.925215846107001,42.041177931363833
AQ0980060,Sulmona,2,13.930827679297522,42.082604361042137
AQ0980061,Sulmona,2,13.908379410700435,42.067649837147393
AQ0980062,Sulmona,2,13.909300987841622,42.066064534602475
AQ0980063,Sulmona,2,13.910029372213929,42.066584809425784
AQ0980064,Sulmona,2,13.907992002220638,42.064160792040937
AQ0980065,Sulmona,2,13.908803557062747,42.064762921898186
AQ0980066,Sulmona,3,13.906371758404061,42.063496910999746
AQ0980067,Sulmona,2,13.90628209193356,42.064495731697143
AQ0980068,Sulmona,3,13.906572759414578,42.065164953621085
AQ0980069,Sulmona,3,13.906134892643259,42.063917936509498
AQ0980070,Sulmona,2,13.905574410416687,42.065587712438543
AQ0980071,Sulmona,2,13.905179659033609,42.066052260899873
AQ0980072,Sulmona,2,13.903864448548726,42.067327562115103
AQ0980073,Sulmona,3,13.909977509567138,42.065377503556476
AQ0980074,Sulmona,2,13.909546166138318,42.068687633757307
AQ0980075,Sulmona,2,13.907565781326808,42.069281183628327
AQ0980076,Sulmona,3,13.909558637921801,42.078549386400951
AQ0980078,Sulmona,2,13.895569378929295,42.087043228551018
AQ0980079,Sulmona,3,13.897301168072477,42.084087909925344
AQ0980080,Sulmona,2,13.896617456101366,42.083775119550808
AQ0980082,Sulmona,2,13.916905988239915,42.062363103064804
AQ0980083,Sulmona,2,13.911167736396701,42.068576964747798
AQ0980084,Sulmona,2,13.910216826079177,42.071170680523345
AQ0980085,Sulmona,2,13.912270249048115,42.071964703006302
AQ0980086,Sulmona,4,13.906118746813981,42.067673309525915
AQ0990001,Tagliacozzo,3,13.254369636852079,42.06794463952258
AQ0990002,Tagliacozzo,3,13.256737144150552,42.066674797239855
AQ0990003,Tagliacozzo,4,13.257197737243828,42.067510334949027
AQ0990004,Tagliacozzo,4,13.243754872398727,42.050068235254038
AQ0990005,Tagliacozzo,4,13.264553581751491,42.066361017551664
AQ0990006,Tagliacozzo,2,13.263869030335211,42.06753042079098
AQ0990007,Tagliacozzo,2,13.294036884379512,42.058977143849852
AQ0990008,Tagliacozzo,2,13.294010553766432,42.059057806269571
AQ0990009,Tagliacozzo,2,13.233731439109532,42.086027561053115
AQ0990010,Tagliacozzo,2,13.192749642311211,42.089729875899202
AQ0990011,Tagliacozzo,2,13.264262724252694,42.096976267033888
AQ0990012,Tagliacozzo,2,13.279314631081565,42.092168791993359
AQ0990013,Tagliacozzo,1,13.314441484082188,42.072030964088896
AQ0990014,Tagliacozzo,2,13.305128351397309,42.041814277019895
AQ0990015,Tagliacozzo,2,13.303913936957445,42.042048494769581
AQ0990016,Tagliacozzo,2,13.311249402776053,42.028755960614284
AQ0990017,Tagliacozzo,2,13.304266145803281,42.082832079365076
AQ0990018,Tagliacozzo,2,13.207452627281805,42.063519827681723
AQ1000001,Tione degli Abruzzi,2,13.643918423958837,42.208344764016942
AQ1000002,Tione degli Abruzzi,2,13.667265941245001,42.178756090143779
AQ1010001,Tornimparte,2,13.280344767397784,42.323753473016914
AQ1010002,Tornimparte,2,13.279844193078016,42.324754579453781
AQ1040001,Villa Santa Lucia degli Abruzzi,,13.777634025560607,42.330416795441657
AQ1040002,Villa Santa Lucia degli Abruzzi,,13.77215668026243,42.334338678768773
AQ1050002,Villa Sant'angelo,3,13.536000484416107,42.265382819688625
AQ1060001,Villavallelonga,3,13.619588689725726,41.870987707213409
AQ1070001,Villetta Barrea,2,13.942184114651035,41.774406167613208
AQ1080001,Vittorito,2,13.813916610079849,42.124971591158285
AQ1080002,Vittorito,2,13.817017089559682,42.122184752339642
CH0010001,Altino,2,14.344153413036098,42.111885024546396
CH0010002,Altino,3,14.331628244162603,42.100996416498965
CH0010003,Altino,4,14.344444147962296,42.111841655016768
CH0010004,Altino,2,14.340249808236008,42.099929596407165
CH0010005,Altino,4,14.331085499405361,42.100858166282002
CH0010006,Altino,2,14.330339552975042,42.100493568548188
CH0020001,Archi,3,14.369692497077416,42.102824172060366
CH0020002,Archi,3,14.370872953515768,42.102083165853855
CH0020003,Archi,2,14.41763253054159,42.093621545169881
CH0020004,Archi,4,14.381755845704138,42.08610262309687
CH0030001,Ari,2,14.259602081392039,42.28957906044095
