Id_Regione;ID_Unità;Provincia;Comune - Frazione;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
117;B95637;Vb;Casale Corte Cerro;2;LASTRE;edificio artigianale;1;1;2,5;1;10;;;1;1;1;2;5;1475;5;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;158;0;0
117;B95638;Vb;Casale Corte Cerro;2;LASTRE;edificio artigianale;1;1;2,5;1;10;;;1;1;1;2;5;1475;8;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;163;0;0
117;B95639;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;2,5;1;10;;;1;1;1;2;5;2470;5;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;158;0;0
117;B96158;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO EDIFICIO RESIDENZIALE;1;1;1;2,5;5;;;1;1;1;2;5;500;5;;;1;5;1;;1;1;5;5;0;4;2;-;-;;;;4;0,4;188;0;0
117;B96173;Vb;Gravellona Toce - Pedemonte;2;LASTRE;EDIFICIO RESIDENZIALE;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;20;5;0;4;2;-;C Rimozione;;;;4;0,4;245;0;0
117;B96201;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO EDIFICIO RESIDENZIALE;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;5;0;4;2;-;C Rimozione;;;;4;0,4;221;0;0
117;B96208;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO EDIFICIO RESIDENZIALE;1;1;1;2,5;5;;;1;1;1;2;5;1500;5;;;1;5;1;;1;1;5;5;0;4;2;-;-;;;;4;0,4;188;0;0
117;B96246;To;Torino;2;LASTRE;CONDOMINIO DI CIVILE ABITAZIONE , UFFICI  E DEPOSITI;1;2,5;1;1;15;;;1;3;5;2;5;5000;8;;;1;30;3;2005;1;1;20;5;0;4;2;-;-;;;;5;0,3;530;0;0
117;B96353;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO AD EDIFICIO RESIDENZIALE;1;1;1;2,5;10;;;1;1;1;2;5;950;5;;;1;5;1;;1;1;10;5;0;4;2;-;C Rimozione;;;;4;0,4;221;0;0
117;B96421;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO EDIFICIO RESIDENZIALE;1;1;1;2,5;10;;;1;1;1;2;5;900;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;B96442;To;Torino;2;LASTRE;EDIFICIO UTILIZZATO A SCOPI SPORTIVI RICREATIVI;1;2,5;1;1;15;;;1;1;5;2;3;;8;;;1;30;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;308;0;0
117;B96506;Vb;Gravellona Toce - Santa Maria;2;LASTRE;edifici artigianali e di servizio;1;1;2,5;1;10;;;1;3;1;2;5;1000;5;;;1;5;1;;1;1;5;5;0;4;2;-;-;;;;5;0,3;226;0;0
117;B96510;Vb;Gravellona Toce;2;LASTRE;edifici industriali;1;1;2,5;2,5;15;;;1;3;1;2;9;7000;8;;;1;5;1;;1;1;5;5;0;2;2;-;-;;;;3;0,7;793;0;0
117;B96511;Vb;Gravellona Toce;2;LASTRE;edifici industriali;1;1;2,5;2,5;10;;;1;3;1;2;9;7000;5;;;1;5;1;;1;1;5;5;0;2;2;-;-;;;;3;0,7;668;0;0
117;B96512;Vb;Gravellona Toce;2;LASTRE;edifici industriali;1;1;2,5;2,5;10;;;1;3;1;2;9;7000;5;;;1;5;1;;1;1;5;5;0;2;2;-;-;;;;3;0,7;668;0;0
117;B96723;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO AGRICOLO;1;1;2,5;1;5;;;1;1;1;2;5;1200;5;;;1;5;1;;1;1;20;3;0.25;2;2;-;-;;;;5;0,3;142;0;0
117;B96724;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;10;;;1;1;1;2;5;3500;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;183;0;0
117;B96725;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;10;;;1;1;1;2;5;3500;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;183;0;0
117;B96780;Vb;Gravellona Toce - Pedemonte;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;2,5;2,5;10;;;1;3;1;2;3;281;5;;;1;5;1;;1;1;5;5;0;4;2;-;-;;;;3;0,7;718;0;0
117;B96792;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO ANNESSO AD EDIFICIO RESIDENZIALE;1;1;1;2,5;5;;;1;1;1;2;5;3000;5;;;1;5;1;;1;1;5;5;0;4;2;-;C Rimozione;;;;4;0,4;188;0;0
117;B96799;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO IMPRESA EDILE SU TERRENO AGRICOLO;1;1;1;2,5;10;;;1;1;1;2;5;4400;5;;;1;30;1;;1;1;5;5;0;4;2;-;C Rimozione;;;;4;0,4;269;0;0
117;B96801;Vb;Gravellona Toce - Pedemonte;2;LASTRE;DEPOSITO IMPRESA EDILE SU TERRENO AGRICOLO;1;1;1;2,5;10;;;1;1;1;2;5;4400;5;;;1;30;1;;1;1;5;5;0;4;2;-;C Rimozione;;;;4;0,4;269;0;0
117;B96807;Vb;Gravellona Toce - Pedemonte;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;3;1;2;5;1500;5;;;1;30;1;;1;1;5;5;0;4;2;-;-;;;;4;0,4;449;0;0
117;B96808;Vb;Gravellona Toce - Pedemonte;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;3;1;2;5;1500;5;;;1;30;1;;1;1;5;5;0;4;2;-;-;;;;4;0,4;449;0;0
117;B96902;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;2,5;1;15;;;1;1;1;2;5;1580;8;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;5;0,3;179;0;0
117;B96903;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;10;;;1;1;1;2;5;1750;5;;;1;5;1;;1;1;20;3;0.55;2;2;-;-;;;;5;0,3;158;0;0
117;B96904;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;10;;;1;1;1;2;5;1750;5;;;1;5;1;;1;1;20;3;0.55;2;2;-;-;;;;5;0,3;158;0;0
117;B96905;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;10;;;1;1;1;2;5;2300;5;;;1;5;1;;1;1;20;3;0.55;2;2;-;-;;;;5;0,3;158;0;0
117;B96979;Vb;Casale Corte Cerro;2;LASTRE;edificio artigianale;1;1;2,5;1;10;;;1;1;1;2;5;550;5;;;1;5;1;;1;1;20;3;0.45;2;2;-;-;;;;5;0,3;158;0;0
117;B96980;Vb;Casale Corte Cerro;2;LASTRE;edificio artigianale dismesso;1;1;2,5;1;10;;;1;3;1;2;5;950;5;;;1;5;1;;1;1;20;3;0.4;2;2;-;-;;;;5;0,3;262;0;0
117;B96992;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO RESIDENZIALE IN STATO DI ABBANDONO;1;1;1;1;10;;;1;1;1;2;3;350;5;;;1;5;1;;1;1;5;3;0.4;2;2;-;-;;;;5;0,3;73;0;0
117;B96995;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO RESIDENZIALE IN STATO DI ABBANDONO;1;1;1;1;10;;;1;1;1;2;5;4500;5;;;1;5;1;;1;1;5;3;0.4;2;2;-;-;;;;5;0,3;76;0;0
117;B97012;Vb;Casale Corte Cerro;2;LASTRE;LUOGHI DI CULTO E CIMITERI;1;1;2,5;1;10;;;1;1;1;2;5;4020;5;;;1;5;1;;1;1;20;3;0.1;2;2;-;-;;;;5;0,3;158;0;0
117;B97013;Vb;Casale Corte Cerro;2;LASTRE;LUOGHI DI CULTO E CIMITERI;1;1;2,5;1;10;;;1;1;1;2;5;4020;5;;;1;5;1;;1;1;20;3;0.1;2;2;-;-;;;;5;0,3;158;0;0
117;B97026;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO RESIDENZIALE;1;1;2,5;1;10;;;1;1;1;2;3;380;5;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;154;0;0
117;B97037;Vb;Casale Corte Cerro;2;LASTRE;FORSE EDIFICIO ARTIGIANALE;1;1;1;1;5;;;1;1;1;2;5;1200;5;;;1;5;1;;1;1;20;3;0.1;2;2;-;-;;;;5;0,3;94;0;0
117;B97050;Vb;Casale Corte Cerro;2;LASTRE;ED. AGRICOLO;1;1;1;1;5;;;1;1;1;2;5;3600;5;;;1;5;1;;1;1;5;3;0.4;2;2;-;-;;;;5;0,3;68;0;0
117;B97072;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;1;1;10;;;1;1;1;2;9;7100;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;107;0;0
117;B97078;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Residenziale;1;1;1;1;10;;;1;1;1;2;3;290;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;96;0;0
117;B97094;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Residenziale diroccato;1;1;1;1;10;;;1;1;1;2;3;187;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;96;0;0
117;B97096;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Residenziale;1;1;1;1;10;;;1;1;1;2;3;400;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;96;0;0
117;B97102;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio industriale/artigianale;1;1;1;1;10;;;1;1;1;2;5;2210;5;;;1;5;1;;1;1;20;3;0.1;2;2;-;-;;;;5;0,3;104;0;0
117;B97103;Vb;Casale Corte Cerro - Ramate;2;copertura;Pertinenza Edificio Residenziale;1;1;1;1;10;;;1;1;1;2;5;1260;5;;;1;5;1;;1;1;20;3;0.1;2;2;-;-;;;;5;0,3;104;0;0
117;B97112;Vb;Casale Corte Cerro;2;lastre;EDIFICIO ARTIGIANALE;1;1;1;1;10;;;1;1;1;2;5;2520;8;;;1;5;1;;1;1;20;3;0.18;2;2;-;-;;;;5;0,3;109;0;0
117;B97113;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;1;10;;;1;1;1;2;5;2520;5;;;1;5;1;;1;1;20;3;0.18;2;2;-;-;;;;5;0,3;104;0;0
117;B97120;Vb;Casale Corte Cerro - Sant Anna;2;lastre;EDIFICIO RESIDENZIALE;1;1;1;1;10;;;1;1;1;2;5;860;5;;;1;5;1;;1;1;20;3;0.15;2;2;-;-;;;;5;0,3;104;0;0
117;B97126;Vb;Casale Corte Cerro - Sant Anna;2;LASTRE;PERTINENZE EDIFICIO RESIDENZIALE;1;1;2,5;1;10;;;1;1;1;2;5;1500;5;;;1;5;1;;1;1;20;3;0.11;2;2;-;-;;;;5;0,3;158;0;0
117;B97127;Vb;Casale Corte Cerro - Sant Anna;2;LASTRE;EDIFICIO RESIDENZIALE;1;1;1;1;10;;;1;1;1;2;5;1500;5;;;1;5;1;;1;1;20;3;0.11;2;2;-;-;;;;5;0,3;104;0;0
117;B97131;Vb;Casale Corte Cerro - Sant Anna;2;LASTRE;edifici industriali;1;1;2,5;1;10;;;1;1;1;2;5;803;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;5;0,3;151;0;0
117;B97132;Vb;Casale Corte Cerro - Sant Anna;2;lastre;edifici industriali;1;1;1;1;10;;;1;1;1;2;5;803;5;;;1;5;1;;1;1;5;5;0;4;2;-;-;;;;5;0,3;102;0;0
117;B97134;Vb;Casale Corte Cerro - Sant Anna;2;LASTRE;edifici residenziali e/o pertinenze;1;1;1;1;10;;;1;1;1;2;3;125;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;5;0,3;107;0;0
117;B97138;Vb;Casale Corte Cerro - Sant Anna;2;lastre;edifici artigianali;1;1;1;1;10;;;1;1;1;2;3;110;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;5;0,3;78;0;0
117;B97167;Vb;Omegna;2;LASTRE;EDIFICI DI SERVIZIO;1;1;2,5;1;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;20;3;0.2;2;2;-;-;;;;5;0,3;179;0;0
117;B97177;Vb;Casale Corte Cerro;2;LASTRE;EDIFICI DI SERVIZIO;1;1;2,5;1;15;;;1;1;1;2;5;4500;8;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;179;0;0
117;B97186;Vb;Casale Corte Cerro;2;LASTRE;EDIFICI ARTIGIANALI DI SERVIZIO;1;1;2,5;1;10;;;1;1;1;2;5;970;5;;;1;5;1;;1;1;20;3;0.25;2;2;-;-;;;;5;0,3;158;0;0
117;B97187;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;15;;;1;3;1;2;9;15000;8;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;310;0;0
117;B97188;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;15;;;1;3;1;2;9;15000;8;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;310;0;0
117;B97189;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;2,5;1;15;;;1;3;1;2;9;15000;8;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;310;0;0
117;B97190;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO ARTIGIANALE E DI SERVIZIO;1;1;2,5;1;10;;;1;1;1;2;5;2600;5;;;1;5;1;;1;1;20;3;0.35;2;2;-;-;;;;5;0,3;158;0;0
117;B97193;Vb;Casale Corte Cerro;2;LASTRE;EDIFICIO RESIDENZIALE;1;1;1;1;10;;;1;1;1;2;3;210;5;;;1;5;1;;1;1;20;3;0.3;2;2;-;-;;;;5;0,3;100;0;0
117;B97202;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;2,5;1;10;;;1;1;1;2;5;1800;5;;;1;5;1;;1;1;20;3;0.2;2;2;-;-;;;;5;0,3;158;0;0
117;B97203;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;2,5;1;10;;;1;1;1;2;5;1800;5;;;1;5;1;;1;1;20;3;0.2;2;2;-;-;;;;5;0,3;158;0;0
117;B97204;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;2,5;1;10;;;1;1;1;2;5;1800;5;;;1;5;1;;1;1;20;3;0.2;2;2;-;-;;;;5;0,3;158;0;0
117;B97206;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;2,5;1;10;;;1;1;1;2;5;1150;5;;;1;5;1;;1;1;20;3;0.2;2;2;-;-;;;;5;0,3;158;0;0
117;B97212;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio Industriale;1;1;1;1;15;;;1;1;1;2;9;7100;8;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;122;0;0
117;B97213;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio industriale;1;1;2,5;1;10;;;1;1;1;2;5;4200;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;154;0;0
117;B97214;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio industriale;1;1;2,5;1;10;;;1;1;1;2;5;4200;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;154;0;0
117;B97215;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Edificio industriale;1;1;2,5;1;10;;;1;1;1;2;5;4200;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;154;0;0
117;B97220;Vb;Casale Corte Cerro - Ramate;2;LASTRE;Pertinenza Edificio Residenziale;1;1;1;1;10;;;1;1;1;2;3;439;5;;;1;5;1;;1;1;20;1;;4;2;-;-;;;;5;0,3;96;0;0
117;B97287;To;Torino;2;LASTRE;CONDOMINIO DI CIVILE ABITAZIONE;1;1;1;1;10;;;1;1;5;2;5;500;5;;;1;30;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;181;0;0
117;B97329;To;Torino;2;LASTRE;MAGAZZINO ANNESSO A DISTRIBUZIONE COMMERCIALE;1;1;1;2,5;15;;;1;1;5;2;5;3610;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;265;0;0
117;B97330;To;Torino;2;LASTRE;CENTRO DISTRIBUZIONE COMMERCIALE SPORTIVA;1;2,5;1;2,5;10;;;1;1;5;2;9;6810;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;439;0;0
117;B97488;To;Torino;2;LASTRE;CENTRO RETE BIBLIOTECHE;1;2,5;1;2,5;15;;;1;1;5;2;9;17899;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;373;0;0
117;B97620;To;Torino;2;LASTRE;CONDOMINIO DI CIVILE ABITAZIONE;1;1;1;1;10;;;1;1;5;2;3;;5;;;1;30;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;177;0;0
117;B98044;Cn;Grinzane Cavour;2;LASTRE;INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;275;0;0
117;B98047;Cn;Grinzane Cavour;2;LASTRE;INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;296;0;0
117;B98048;Cn;Grinzane Cavour;2;LASTRE;INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;296;0;0
117;B98050;Cn;Grinzane Cavour;2;LASTRE;INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;296;0;0
117;B98289;Cn;Grinzane Cavour;2;LASTRE;INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;296;0;0
117;B98442;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;15;;;1;1;1;2;9;118000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;150;0;0
117;B98449;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;10;;;1;1;1;2;9;118000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;136;0;0
117;B98450;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;10;;;1;1;1;2;9;118000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;136;0;0
117;B98451;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;10;;;1;1;1;2;9;118000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;136;0;0
117;B98459;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;15;;;1;1;1;2;9;118000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;150;0;0
117;B99517;Cn;Bra;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;1;15;;;1;1;1;2;9;115000;8;;;1;5;1;;1;1;20;3;0.5;2;2;Confinamento;-;;;;5;0,3;125;0;0
117;BI000001;Bi;Quaregna;2;LASTRE;Edificio industriale;1;1;2,5;2,5;10;;;1;1;1;2;9;17000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;3;0,7;585;0;0
117;BI000002;Bi;Quaregna;2;LASTRE;Edificio industriale;1;1;2,5;2,5;10;;;1;1;1;2;9;17000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;3;0,7;585;0;0
117;BI000003;Bi;Vigliano Biellese;2;LASTRE;Edificio di servizio;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;BI000004;Bi;Vigliano Biellese;2;LASTRE;Edificio di servizio;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;20;5;0;4;10;-;-;;;;4;0,4;265;0;0
117;BI000005;Bi;Vigliano Biellese;2;LASTRE;Edificio di servizio;1;1;1;2,5;10;;;1;1;1;2;5;650;5;;;1;5;1;;1;1;20;5;0;4;10;-;-;;;;4;0,4;265;0;0
117;BI000006;Bi;Mongrando;2;LASTRE;Edificio artigianale e di servizio;1;1;2,5;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;3;0.8;2;2;-;-;;;;3;0,7;379;0;0
117;BI000007;Bi;Mongrando;2;LASTRE;Edificio artigianale e di servizio;1;1;2,5;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;3;0.8;2;2;-;-;;;;3;0,7;379;0;0
117;BI000009;Bi;Masserano;2;LASTRE;Edificio industriale;1;1;1;2,5;15;;;1;1;1;2;9;90000;8;;;1;5;1;;1;1;10;1;;2;2;-;-;;;;4;0,4;196;0;0
117;BI000010;Bi;Gaglianico;2;LASTRE;EDIFICI INDUSTRIALI;1;2,5;2,5;2,5;10;;;1;1;1;2;9;14400;5;;;1;30;1;;1;1;20;1;;2;2;-;-;;;;2;0,8;947;0;0
117;BI000011;Bi;Gaglianico;2;LASTRE;EDIFICI INDUSTRIALI;1;1;2,5;2,5;10;;;1;1;1;2;9;14400;8;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;3;0,7;475;0;0
117;BI000013;Bi;Gaglianico;2;LASTRE;EDIFICI INDUSTRIALI;1;1;2,5;2,5;15;;;1;1;1;2;5;2000;8;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;3;0,7;498;0;0
117;BI000014;Bi;Vigliano Biellese;2;LASTRE;Edificio di servizio;1;1;2,5;2,5;5;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;3;0,7;429;0;0
117;BI000015;Bi;Sandigliano;2;LASTRE;EDIFICI AGRICOLI;1;1;2,5;2,5;10;;;1;1;1;2;9;8700;5;;;1;30;1;;1;1;20;1;;2;2;-;-;;;;3;0,7;636;0;0
117;BI000016;Bi;Andorno Micca;2;LASTRE;EDIFICI RESIDENZIALI;1;1;1;2,5;10;;;1;3;1;2;5;2000;5;;;1;30;3;2008;1;1;5;1;;2;2;-;-;;;;4;0,4;331;0;0
117;BI000017;Bi;Andorno Micca;2;LASTRE;EDIFICI RESIDENZIALI;1;1;1;2,5;10;;;1;1;1;2;3;140;5;;;1;30;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;297;0;0
117;BI000018;Bi;Sandigliano;2;LASTRE;EDIFICI RESIDENZIALI;1;1;2,5;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;3;0,7;423;0;0
117;BI000019;Bi;Masserano;2;LASTRE;Edificio industriale;1;1;1;2,5;15;;;1;1;1;2;9;5800;8;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;4;0,4;220;0;0
117;BI000020;Bi;Masserano;2;LASTRE;Edificio industriale;1;1;1;1;15;;;1;1;1;2;9;5800;8;;;1;5;1;;1;1;20;1;;2;2;Confinamento;-;;;;5;0,3;118;0;0
117;BI000024;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;10;;;1;1;1;2;9;31000;5;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;263;0;0
117;C103436;Cn;Trinita ;2;LASTRE;EDIFICI ARTIGIANALI;1;1;1;2,5;10;;;1;1;1;2;5;2095;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;245;0;0
117;C103437;Cn;Trinita ;2;LASTRE;EDIFICI ARTIGIANALI;1;1;1;2,5;10;;;1;1;1;2;5;2095;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;245;0;0
117;C103438;Cn;Trinita ;2;LASTRE;EDIFICI ARTIGIANALI;1;1;1;2,5;10;;;1;1;1;2;5;2095;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;4;0,4;245;0;0
117;C103473;Cn;Trinita ;2;LASTRE;EDIFICI ARTIGIANALI E DI SERVIZIO;1;1;1;1;10;;;1;1;1;2;5;2132;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;134;0;0
117;C103474;Cn;Trinita ;2;LASTRE;EDIFICI ARTIGIANALI E DI SERVIZIO;1;1;1;1;10;;;1;1;1;2;5;2132;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;5;0,3;129;0;0
117;C105457;To;Buriasco;2;LASTRE + PARETI;EDIFICI COMMERCIALI;1;1;2,5;2,5;10;;;1;1;1;2;5;1360;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;3;0,7;364;0;0
117;C105458;To;Buriasco;2;LASTRE;EDIFICI COMMERCIALI;1;1;2,5;2,5;10;;;1;1;1;2;5;1360;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;3;0,7;364;0;0
117;C105459;To;Buriasco;2;LASTRE;EDIFICI AGRICOLI;1;1;2,5;2,5;10;;;1;1;1;2;5;700;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;3;0,7;364;0;0
117;C105460;To;Buriasco;2;LASTRE;EDIFICI AGRICOLI;1;1;2,5;2,5;10;;;1;1;1;2;5;800;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;3;0,7;364;0;0
117;C105468;To;Buriasco;2;LASTRE;EDIFICI INDUSTRIALI;1;1;2,5;2,5;10;;;1;1;1;2;5;1500;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;3;0,7;364;0;0
