Id_Regione;Id_Unità;Provincia;Comune;Categoria;Tipologia;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato;Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Presenza di cause che creano o favoriscono la dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta allaria;Effettiva superficie con amianto friabile (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano(m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi totali stimati dell’intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
113;744;BZ;ORA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;90100;1;1;1;2;9;;10;0;5300;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;221,4;677571;5135581
113;745;BZ;ORA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;3400;1;1;1;2;9;;5;0;200;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;179,4;677620;5135609
113;747;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;672744;5128604
113;748;BZ;EGNA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;4590;1;1;1;2;9;;5;0;270;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;238,2;672521;5127690
113;750;BZ;EGNA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;5;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;672568;5127501
113;751;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1360;1;1;1;2;3;;5;0;80;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672526;5127549
113;753;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;672359;5126026
113;754;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2040;1;1;1;2;3;;5;0;120;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672648;5126512
113;757;BZ;SALORNO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;16150;1;1;1;2;5;;8;0;950;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;670165;5123296
113;758;BZ;SALORNO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;9350;1;1;1;2;5;;8;0;550;1;30;1;;1;1;10;5;0;4;2;C;C;8247;0;8247;5;0,3;161,1;670049;5122743
113;759;BZ;SALORNO;2;Edifici agricoli e loro pertinenze;copertura;1;1;1;1;10;;4250;1;1;1;2;5;;5;;250;1;5;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;110,7;675899,13;5126847,63
113;761;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;673570;5124579
113;762;BZ;SALORNO;2;Grande distribuzione commerciale;copertura;1;1;1;2,5;15;;28900;1;1;1;2;5;;8;;1700;1;5;1;;1;1;20;5;0;4;2;A;;25490;0;25490;4;0,4;279;670085;5123060
113;763;BZ;SALORNO;2;Grande distribuzione commerciale;copertura;1;1;1;2,5;15;;17000;1;1;1;2;5;;8;;1000;1;5;1;;1;1;20;5;0;4;2;A;;14994;0;14994;4;0,4;279;670032;5123033
113;765;BZ;SALORNO;1;Edifici industriali e loro pertinenze;copertura;1;1;1;1;15;;15300;1;1;1;2;9;;8;0;900;1;5;1;;1;1;10;3;0;2;2;C;C;13495;0;13495;5;0,3;107,1;669120;5122783
113;836;BZ;RIO DI PUSTERIA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7990;1;1;1;2;5;;5;0;470;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;281,4;703673;5186403
113;840;BZ;NAZ  SCIAVES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;34000;1;1;1;2;9;;8;0;2000;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;271,8;703392;5182619
113;841;BZ;NAZ  SCIAVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7650;1;1;1;2;5;;5;0;450;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;162,6;702755;5183243
113;843;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4590;1;1;1;2;3;;5;0;270;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;680185;5144617
113;844;BZ;LAIVES;2;Grande distribuzione commerciale;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;A;;4498;0;4498;4;0,4;213;679227;5143707
113;845;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;679290;5142943
113;846;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;12478;1;1;1;2;5;;8;0;734;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679264;5142921
113;847;BZ;BRONZOLO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;17000;1;3;1;2;5;;8;0;1000;1;5;3;;1;1;5;5;0;4;2;;;;0;;4;0,4;413;678691;5141553
113;848;BZ;TRODENA NEL PARCO NATURALE;2;Edifici residenziali;copertura;1;1;1;2,5;15;;25500;1;1;1;2;5;;8;0;1500;1;30;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;256,2;683328;5132999
113;849;BZ;NOVA PONENTE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1360;1;1;1;2;3;;5;0;80;1;5;1;;1;1;10;3;0,02;2;2;;;;0;;4;0,4;154,2;692578;5142202
113;851;BZ;NOVA PONENTE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;690512;5144480
113;852;BZ;NOVA PONENTE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;690522;5144466
113;859;BZ;NAZ  SCIAVES;1;Edifici artigianali e di servizi;copertura;1;1;1;1;15;;44200;1;1;1;2;5;;8;0;2600;1;30;1;;1;1;10;5;0;4;2;C;C;38984;0;38984;5;0,3;170,1;703170;5182431
113;860;BZ;NAZ  SCIAVES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;37400;1;1;1;2;9;;8;0;2200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;271,8;703190;5182594
113;861;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;0;60;1;5;1;;1;1;10;3;0,3;2;2;;;;0;;4;0,4;154,2;674052;5146220
113;862;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;3;0,87;2;2;;;;0;;4;0,4;214,2;685814;5152200
113;879;BZ;CORNEDO ALL ISARCO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;18700;1;1;1;2;5;;8;0;1100;1;5;1;;1;1;10;3;0,37;2;2;;;;0;;4;0,4;196,2;687248;5151645
113;900;BZ;VARNA;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11900;1;1;1;2;5;;8;0;700;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;702623;5178949
113;901;BZ;VARNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;5;2;5;;5;0;100;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;231;702601;5179016
113;902;BZ;VARNA;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11900;1;1;1;2;5;;8;0;700;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;702569;5179020
113;903;BZ;VARNA;2;Edifici residenziali;copertura;1;1;1;1;10;;9350;1;1;1;2;3;;8;0;550;1;30;1;;1;1;10;5;0;4;2;C;C;8247;0;8247;5;0,3;157,5;702672;5178833
113;910;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;702270;5177096
113;918;BZ;VARNA;2;Altro;rifiuto;1;1;2,5;2,5;5;;;1;3;1;2;3;;5;0;;1;30;3;;1;1;5;3;0;2;2;;;;0;;3;0,7;778,8;702212;5179547
113;934;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2210;1;1;1;2;3;;5;0;130;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;703209;5177509
113;939;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;2249;0;2249;4;0,4;213;703019;5176486
113;940;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;6120;1;1;1;2;3;;5;0;360;1;5;1;;1;1;10;5;0;4;2;;;5398;0;5398;4;0,4;213;703026;5176508
113;941;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;1;10;;510;1;1;1;2;3;;5;0;30;1;5;1;;1;1;10;5;0;4;2;C;C;450;0;450;5;0,3;107,1;703370;5176533
113;953;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;701141;5172651
113;954;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4760;1;1;1;2;3;;5;0;280;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;702104;5174533
113;955;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;1;15;;13600;1;1;1;2;5;;8;0;800;1;30;1;;1;1;10;5;0;4;2;C;C;11995;0;11995;5;0,3;170,1;702239;5174912
113;956;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;1;15;;14467;1;1;1;2;5;;8;0;851;1;30;1;;1;1;10;5;0;4;2;C;C;12760;0;12760;5;0,3;170,1;702381;5175275
113;958;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;5;2;3;;5;0;100;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;163,8;704546;5174808
113;959;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;34000;1;1;1;2;5;;8;0;2000;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;701366;5173475
113;960;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;703369;5175407
113;964;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;25500;1;1;1;2;5;;8;0;1500;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;701999;5174261
113;987;BZ;FALZES;2;Edifici residenziali;copertura;1;1;1;1;10;;8500;1;1;1;2;5;;5;0;500;1;5;1;;1;1;10;5;0;4;2;C;C;7497;0;7497;5;0,3;110,7;717287;5188833
113;989;BZ;RODENGO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;0;60;1;30;1;;1;1;10;3;0,11;2;2;;;;0;;4;0,4;214,2;705688;5185080
113;991;BZ;RODENGO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;705298;5183651
113;1010;BZ;FIE  ALLO SCILIAR;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;691623;5153000
113;1016;BZ;FIE  ALLO SCILIAR;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;691695;5153084
113;1017;BZ;FIE  ALLO SCILIAR;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1360;1;1;1;2;3;;5;0;80;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;691680;5154444
113;1018;BZ;FIE  ALLO SCILIAR;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;693365;5156640
113;1019;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;695648;5162946
113;1020;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;3;0,17;2;2;;;;0;;4;0,4;154,2;695877;5162916
113;1021;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;695680;5162955
113;1023;BZ;CHIUSA;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;3;0;2;2;C;C;2249;0;2249;5;0,3;81,9;696489;5169685
113;1024;BZ;VELTURNO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11560;1;1;1;2;5;;8;0;680;1;30;1;;1;1;10;3;0,55;2;2;;;;0;;4;0,4;256,2;700220;5172227
113;1026;BZ;VELTURNO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;3;0,54;2;2;C;C;1499;0;1499;5;0,3;126,9;698047;5170034
113;1029;BZ;FUNES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2074;1;1;1;2;3;;5;0;122;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;705215;5168645
113;1030;BZ;FUNES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;705403;5168751
113;1078;BZ;LAION;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1785;1;1;1;2;3;;5;0;105;1;5;1;;1;1;10;1;1,03;2;2;;;;0;;4;0,4;137,4;701843;5162366
113;1081;BZ;ORTISEI;2;Uffici Pubblica Amministrazione;copertura;1;2,5;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;292,2;704652;5161419
113;1083;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;214,2;703156;5161453
113;1035;BZ;FUNES;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;510;1;1;1;2;3;;5;0;30;1;5;1;;1;1;10;5;0;4;2;;;;0;;3;0,7;467,3;705507;5168721
113;1049;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;3;0,19;2;2;;;;0;;4;0,4;214,2;695653;5168005
113;1051;BZ;CHIUSA;2;Edifici residenziali;copertura;1;1;1;1;10;;2040;1;1;1;2;3;;5;0;120;1;5;1;;1;1;10;5;0;4;2;C;C;1799;0;1799;5;0,3;107,1;696136;5168128
113;1054;BZ;VILLANDRO;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;3;0,49;2;2;C;C;4498;0;4498;5;0,3;126,9;695272;5167940
113;1058;BZ;CHIUSA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2720;1;1;1;2;3;;5;0;160;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;697424;5168426
113;1075;BZ;CHIUSA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;5950;1;1;1;2;9;;5;0;350;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;179,4;697618;5168757
113;1076;BZ;LAION;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2210;1;1;1;2;3;;5;0;130;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;700645;5163290
113;1085;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3060;1;1;1;2;;;5;0;180;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;704954;5161195
;;;;;;;;;;;;;8462978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
