Id_Regione;ID_Unità;Provincia;Comune;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;x;y
114;1970;Trento;ROVERETO;2;1;Altro;1;1;1;2,5;15;;27200;10;3;1;2;5;1600;8;;;1;5;1;;1;1;5;3;;4;2;;;;;;4;0,4;385;658966;5084779
114;1988;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;4250;10;1;1;2;3;250;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;223;658439;5084919
114;2011;Trento;NOGAREDO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;2040;10;1;1;2;5;120;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;231;656853;5086176
114;2016;Trento;VILLA LAGARINA;2;1;Edifici residenziali;1;1;1;2,5;10;;2210;10;1;1;2;3;130;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;223;657426;5086740
114;2020;Trento;NOGAREDO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;2040;10;1;1;2;5;120;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;231;656849;5086167
114;2025;Trento;VILLA LAGARINA;2;1;Edifici residenziali;1;1;1;2,5;15;;10200;10;3;1;2;5;600;8;;;3;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;545;657813;5086604
114;2038;Trento;NOGAREDO;2;1;Edifici residenziali;1;1;1;2,5;10;;4590;10;1;1;2;3;270;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;657197;5086382
114;2042;Trento;VOLANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;8500;10;1;1;2;5;500;8;;;3;5;1;;1;1;10;3;;2;2;;;;;;4;0,4;199;659017;5086694
114;2044;Trento;VOLANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;7650;10;1;1;2;5;450;5;;;3;30;1;;1;1;5;3;;2;2;;;;;;4;0,4;235;659107;5086730
114;2072;Trento;POMAROLO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;4080;10;1;1;2;3;240;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;235;658343;5087992
114;2089;Trento;ROVERETO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;657561;5082628
114;1578;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;15;;10200;10;1;5;2;5;600;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;274;643303;5084380
114;455;Trento;STORO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;25500;10;1;5;2;5;1500;8;;;1;5;1;;1;1;10;3;;4;2;;;;;;4;0,4;253;619902;5076825
114;461;Trento;STORO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;12750;10;1;5;2;5;750;8;;;1;5;1;;1;1;10;3;;4;2;;;;;;4;0,4;253;619889;5076724
114;600;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;5100;10;1;1;2;3;300;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653430;5079286
114;601;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;5100;10;1;1;2;3;300;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653469;5079319
114;602;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;1530;10;1;1;2;3;90;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653399;5079340
114;606;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;5100;10;1;1;2;3;300;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653352;5079289
114;617;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;5100;10;1;1;2;3;300;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653411;5079245
114;618;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;10;;5100;10;1;1;2;3;300;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;461;653366;5079268
114;965;Trento;MORI;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;17000;10;1;1;2;5;1000;8;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;340;653753;5079690
114;966;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;10;;2210;10;1;1;2;3;130;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;319;653730;5078985
114;971;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;10;;2210;10;1;1;2;3;130;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;653103;5079572
114;975;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;10;;3230;10;1;1;2;3;190;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;319;653275;5079422
114;1277;Trento;DRO;2;1;Altro;1;1;1;2,5;10;;850;10;3;1;2;3;50;5;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;471;648003;5091447
114;1324;Trento;ARCO;2;1;Altro;1;1;1;2,5;10;;1020;10;3;1;2;5;60;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;385;645686;5086682
114;1363;Trento;ARCO;2;1;Edifici residenziali;1;1;1;2,5;10;;7650;10;1;5;2;5;450;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;277;645376;5086685
114;1512;Trento;RIVA DEL GARDA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;1530;10;3;5;2;3;90;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;4;0,4;351;643547;5085088
114;1514;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;5;;1020;10;1;1;2;3;60;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;298;643491;5083238
114;1573;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;;1700;10;1;5;2;3;100;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;643444;5083905
114;1626;Trento;RIVA DEL GARDA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;5;;100;10;1;1;2;3;100;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;238;642930;5085572
114;1648;Trento;RIVA DEL GARDA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;850;10;1;1;2;5;50;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;267;642764;5085070
114;1659;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;;595;10;1;5;2;3;35;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;642654;5083040
114;1847;Trento;ROVERETO;2;1;Altro;1;2,5;1;2,5;15;;23800;10;1;1;2;5;1400;8;;;1;5;1;;1;1;20;3;;4;2;;;;;;4;0,4;355;656226;5081218
114;1862;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;2040;10;1;5;2;3;120;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;4;0,4;173;657781;5085161
114;1891;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;268;657733;5081772
114;1931;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;3400;10;1;1;2;3;200;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;223;657259;5083545
114;2034;Trento;VOLANO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;11560;10;1;1;2;5;680;8;;;3;5;1;;1;1;10;3;;2;2;;;;;;4;0,4;220;659096;5086677
114;2065;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;8500;10;1;5;2;5;500;8;;;1;5;1;;1;1;5;3;;4;2;;;;;;4;0,4;220;658137;5086358
114;2074;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;2040;10;1;5;2;3;120;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;4;0,4;185;657764;5085172
114;2085;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;2550;10;1;5;2;3;150;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;657709;5082504
114;2093;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;5;;170;10;1;1;2;3;10;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;298;654776;5080145
114;2243;Trento;BESENELLO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;4760;10;1;1;2;3;280;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;235;663467;5089719
114;571;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;10;;1870;10;1;1;2;3;110;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;319;653620;5079467
114;572;Trento;MORI;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;1530;10;1;1;2;3;70;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;653232;5079480
114;573;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;10;;1020;10;1;1;2;3;60;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;319;652913;5079910
114;870;Trento;RONCONE;2;1;Edifici residenziali;1;1;1;2,5;15;;2040;10;1;1;2;3;120;5;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;304;629361;5093726
114;872;Trento;LARDARO;2;1;Edifici agricoli e loro pertinenze;1;1;1;1;15;;10200;10;1;1;2;5;600;8;;;1;30;1;;1;1;20;1;;4;2;;;;;;5;0,3;176;629255;5092299
114;875;Trento;RONCONE;2;1;Edifici residenziali;1;1;1;2,5;10;;3536;10;1;5;2;3;208;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;629130;5093047
114;878;Trento;RONCONE;2;1;Edifici residenziali;1;1;1;2,5;10;;3400;10;1;5;2;3;200;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;629089;5093358
114;1039;Trento;COMANO TERME;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;5;;2550;10;1;1;2;3;150;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;214;644562;5098196
114;1302;Trento;ARCO;2;1;Edifici artigianali e di servizio;1;1;2,5;2,5;10;;4760;10;1;1;2;3;280;5;;;1;30;1;;1;1;10;5;;4;2;;;;;;3;0,7;717;646027;5086994
114;1383;Trento;ARCO;2;1;Edifici residenziali;1;1;1;2,5;10;;1105;10;1;5;2;3;65;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;645175;5086694
114;1567;Trento;RIVA DEL GARDA;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;10;;2210;1;1;5;2;3;130;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;223;643743;5082956
114;1671;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;;680;10;1;5;2;3;40;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;642564;5083097
114;1830;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;25500;10;1;5;2;5;1500;8;;;1;30;1;;1;1;20;3;;4;2;;;;;;4;0,4;337;656664;5081242
114;1869;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;1360;10;3;5;2;3;80;5;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;487;656798;5083549
114;1879;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;3944;10;1;5;2;3;232;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;658084;5083162
114;1896;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;3281;10;1;5;2;3;193;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;657696;5082164
114;1915;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;5100;10;3;5;2;3;300;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;387;657880;5084268
114;1919;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;17000;10;1;5;2;3;1000;8;;;1;5;1;;1;1;10;3;;4;2;;;;;;4;0,4;244;657738;5084540
114;1930;Trento;ROVERETO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;;13600;10;3;5;2;3;800;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;422;657261;5084231
114;1994;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;34000;10;1;5;2;3;200;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;268;658309;5084970
114;2064;Trento;POMAROLO;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;15;;170000;10;1;1;2;5;1000;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;265;658322;5087808
114;2078;Trento;ROVERETO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;1190;10;1;5;2;3;70;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;657076;5083786
114;2090;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;657574;5083509
114;2242;Trento;BESENELLO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;2550;10;1;1;2;3;150;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;223;663482;5089609
114;706;Trento;ALA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;1870;10;1;1;2;3;110;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;655809;5069405
114;837;Trento;BOLBENO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;15;;19176;10;1;5;2;5;1128;8;;;1;30;1;;1;1;10;3;;4;2;;;;;;4;0,4;313;634742;5099444
114;873;Trento;RONCONE;2;1;Edifici residenziali;1;1;1;2,5;10;;2380;10;1;5;2;3;140;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;629196;5093877
114;894;Trento;PIEVE DI BONO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;4760;10;1;5;2;3;280;5;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;328;627077;5088290
114;1197;Trento;NAGO-TORBOLE;2;1;Altro;1;1;1;2,5;10;;680;10;1;5;2;3;40;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;268;646797;5082230
114;1621;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;15;;1020;10;1;5;2;3;60;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;265;642957;5083690
114;1630;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;;1020;10;1;5;2;3;60;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;244;642918;5083602
114;1865;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;1700;10;1;5;2;3;100;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;245;657629;5084907
114;1914;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;8500;10;3;5;2;5;500;8;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;522;657876;5084111
114;1926;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;102000;10;1;5;2;9;6000;10;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;311;657583;5084051
114;1927;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;8500;10;3;5;2;5;500;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;422;657599;5084194
114;1977;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;1700;10;1;5;2;3;100;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;658490;5083914
114;2000;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;4250;10;1;5;2;3;250;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;658391;5083788
114;2001;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;658471;5083899
114;2002;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;3570;10;1;5;2;3;210;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;268;658405;5083620
114;2036;Trento;VILLA LAGARINA;2;1;Edifici residenziali;1;1;1;2,5;10;;7480;10;1;1;2;5;440;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;243;657640;5086687
114;2084;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;6800;1;1;5;2;3;400;5;;;1;30;1;;1;1;10;5;;4;2;;;;;;4;0,4;283;658079;5083125
114;1554;Trento;RIVA DEL GARDA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;17000;10;1;5;2;5;1000;8;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;286;644106;5082990
114;1667;Trento;RIVA DEL GARDA;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;15;;17000;1;1;5;2;5;1000;8;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;265;642595;5085705
114;1884;Trento;ROVERETO;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;15;;68000;10;3;5;2;5;4000;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;457;657937;5082949
114;1975;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;17000;10;3;5;2;5;1000;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;457;658635;5084549
114;2086;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;51000;10;3;5;2;5;3000;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;457;657573;5082017
114;2088;Trento;ROVERETO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;8500;10;3;5;2;5;500;8;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;422;657580;5082106
114;574;Trento;MORI;2;1;Luoghi di culto e strutture cimiteriali;1;2,5;1;2,5;15;;1700;10;1;1;2;5;1000;8;;;1;30;1;;1;1;20;5;;4;2;;;;;;4;0,4;508;652769;5079897
114;1848;Trento;ROVERETO;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;15;;204000;10;3;5;2;9;6000;10;;;3;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;603;656557;5081548
114;1893;Trento;ROVERETO;2;1;Edifici residenziali;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;292;657719;5082134
114;1859;Trento;ROVERETO;2;1;Edifici industriali e loro pertinenze;1;1;1;2,5;15;;61200;10;3;5;2;5;1800;8;;;3;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;561;656617;5081500
114;QSA_Excel_8;Trento;NOMESINO;2;1;Edifici residenziali;1;1;1;2,5;10;;5100;10;1;1;2;3;0;5;;;3;30;1;;1;1;20;5;;3;2;;;;;;4;0,4;300;652378;5081059
114;QSA_Excel_9;Trento;MORI;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;510;10;0;1;2;3;30;5;;;1;5;1;;1;1;20;5;;3;2;;;;;;4;0,4;158;653759;5078562
114;QSA_Excel_10;Trento;TIERNO;2;1;Edifici residenziali;1;1;2,5;2,5;5;;119;10;1;1;2;3;7;5;;;1;30;1;;1;1;20;5;;3;2;;;;;;3;0,7;701;653736;5078724
114;QSA_Excel_11;Trento;MANZANO;2;1;Edifici residenziali;1;1;2,5;2,5;10;;680;10;1;1;2;3;40;5;;;1;5;1;;1;1;20;3;;3;2;;;;;;3;0,7;526;651716;5081072
114;QSA_Excel_12;Trento;TIERNO;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;850;10;1;1;2;3;50;5;;;1;30;1;;1;1;10;3;;3;2;;;;;;4;0,4;248;653750;5078488
114;QSA_Excel_13;Trento;TIERNO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;6800;10;1;1;2;3;400;5;;;1;5;1;;1;1;20;5;;4;10;;;;;;4;0,4;278;653754;5078779
114;QSA_Excel_14;Trento;TIERNO;2;1;Edifici residenziali;1;1;1;2,5;10;;1632;10;1;1;2;3;96;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;653516;5078692
114;QSA_Excel_15;Trento;LOPPIO;2;1;Edifici residenziali;1;1;1;2,5;10;;850;10;1;1;2;3;50;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;4;0,4;259;650456;5079742
114;QSA_Excel_16;Trento;MORI;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;;425;10;3;1;2;3;25;5;;;1;30;1;;1;1;10;3;;4;10;;;;;;3;0,7;1108;652290;5079933
114;QSA_Excel_17;Trento;MORI;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;;255;10;3;1;2;3;15;5;;;1;30;1;;1;1;10;3;;4;10;;;;;;3;0,7;1108;652317;5079932
114;QSA_Excel_18;Trento;MORI;2;1;Edifici residenziali;1;1;1;2,5;5;;170;10;3;1;2;3;10;5;;;1;30;1;;1;1;10;3;;4;10;;;;;;4;0,4;432;652344;5079936
114;QSA_Excel_19;Trento;MORI;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;;170;10;1;1;2;3;10;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;3;0,7;422;652142;5079908
114;QSA_Excel_20;Trento;PANNONE;2;1;Edifici residenziali;1;1;2,5;2,5;5;;85;10;1;1;2;3;5;5;;;1;5;1;;1;1;10;5;;3;2;;;;;;3;0,7;444;650206;5082253
114;QSA_Excel_21;Trento;CORNALè;2;1;Edifici artigianali e di servizio;1;1;2,5;2,5;10;;8500;10;1;1;2;5;500;8;;;1;5;1;;1;1;20;3;;3;2;;;;;;3;0,7;563;656073;5082617
114;QSA_Excel_22;Trento;CORNALE;2;1;Edifici residenziali;1;1;1;2,5;10;;6120;10;1;1;2;3;360;5;;;1;30;1;;1;1;20;1;;3;2;;;;;;4;0,4;247;656305;5083442
114;QSA_Excel_23;Trento;ISERA;2;1;Edifici residenziali;1;1;1;2,5;5;;212,5;10;1;1;2;3;12,5;5;;;3;5;1;;1;1;20;5;;3;2;;;;;;4;0,4;219;655762;5083115
114;QSA_Excel_24;Trento;AVIO;2;1;Edifici residenziali;1;1;1;2,5;10;;4250;10;1;5;2;3;250;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;650923;5066474
114;QSA_Excel_25;Trento;AVIO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;5100;10;1;5;2;3;300;5;;;1;30;1;;1;1;5;5;;4;2;;;;;;4;0,4;292;651488;5066611
114;QSA_Excel_26;Trento;AVIO;2;1;Edifici residenziali;1;1;1;2,5;10;;3400;10;1;5;2;3;200;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;4;0,4;232;650907;5066517
114;QSA_Excel_27;Trento;AVIO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;10;;3060;10;1;1;2;3;180;5;;;1;5;1;;1;1;20;5;;3;2;;;;;;4;0,4;238;650507;5066062
114;QSA_Excel_28;Trento;AVIO;2;1;Edifici residenziali;1;1;1;2,5;10;;680;10;1;1;2;3;40;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;4;0,4;235;650922;5066499
114;QSA_Excel_29;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;2,5;2,5;5;;255;10;1;1;2;3;15;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;3;0,7;422;643466;5085044
114;QSA_Excel_30;Trento;RIVA DEL GARDA;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;;170;10;3;1;2;3;10;5;;;1;30;1;;1;1;10;3;;4;2;;;;;;3;0,7;1010;642621;5084635
114;QSA_Excel_31;Trento;RIVA DEL GARDA;2;1;Edifici artigianali e di servizio;1;1;1;2,5;5;;204;10;1;1;2;3;12;5;;;1;30;1;;1;1;20;3;;4;2;;;;;;4;0,4;264;643432;5085026
114;QSA_Excel_32;Trento;RIVA DEL GARDA;2;1;Edifici agricoli e loro pertinenze;1;1;1;2,5;10;;510;10;1;1;2;3;30;5;;;1;5;1;;1;1;10;1;;4;2;;;;;;4;0,4;167;642506;5084258
114;QSA_Excel_33;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;;1700;10;1;1;2;3;100;5;;;1;30;1;;1;1;20;3;;4;2;;;;;;4;0,4;285;643039;5084808
114;QSA_Excel_34;Trento;SASSO;2;1;Edifici residenziali;1;1;2,5;2,5;5;;170;10;1;1;2;3;10;5;;;1;5;1;;1;1;20;5;;3;2;;;;;;3;0,7;518;656257;5085397
114;QSA_Excel_35;Trento;NOARNA;2;1;Edifici agricoli e loro pertinenze;1;1;2,5;2,5;5;;340;10;1;1;2;3;20;5;;;1;5;1;;1;1;20;3;;3;2;;;;;;3;0,7;474;656072;5085951
114;QSA_Excel_36;Trento;NOARNA;2;1;Edifici residenziali;1;1;1;2,5;10;;1190;10;1;1;2;3;70;5;;;1;30;1;;1;1;20;5;;3;2;;;;;;4;0,4;298;656046;5086026
114;QSA_Excel_37;Trento;BRANCOLINO;2;1;Edifici residenziali;1;1;1;2,5;5;;170;10;1;1;2;3;10;5;;;1;5;1;;1;1;5;5;;3;2;;;;;;4;0,4;181;656822;5085151
114;QSA_Excel_38;Trento;TIONE DI TRENTO;2;1;Edifici residenziali;1;1;1;2,5;10;;1360;10;1;1;2;3;80;5;;;1;5;1;;1;1;20;5;;3;2;;;;;;4;0,4;238;633563;5098906
114;QSA_Excel_39;Trento;STORO;2;1;Edifici artigianali e di servizio;1;1;1;2,5;15;;68000;10;1;1;2;5;4000;8;;;1;5;1;;1;1;20;1;;3;2;;;;;;4;0,4;229;621373;5077418
