"COD_COMUNE";"COD_PROGRE";"DATA_SOPRA";"COD_FUSO";"COORD_X";"COORD_Y";"DESCR_COMU";"ELEMENTO_C";"COD_TIPOLO";"CONFINAMEN";"TIPO_MATER";"COD_ACCESS";"ANNO_ATTIV";"COD_TIPO_U";"PRESENZA_A";"COD_QUANTI";"I_01";"COD_QUAN_1";"FLAG_VALUT";"I_02";"FLAG_ATTIV";"I_03";"FLAG_CAUSE";"I_04";"CONC_FIBRE";"I_05";"COD_ESTENS";"I_06";"COD_SUP_ES";"I_07";"FLAG_URBAN";"I_08";"COD_STATO_";"I_09";"COD_PERIOD";"I_10";"COD_TIPO_1";"I_11";"FLAG_DATI_";"I_12";"FREQUENZA_";"I_13";"COD_DISTAN";"I_14";"COD_DENSIT";"I_15";"COD_ETA_ME";"I_16";"FATTORE_A";"FATTORE_B";"FATTORE_C";"FATTORE_D";"Coef class";"PUNTEGGIO";"LIV_PRIORI";"NOTE";"Bonifica";"COD_TIPO_B"
104025;2;"06-nov-07";32;509127;4527671;"Tempio Pausania (OLBIA-TEMPIO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1988;"Uso privato";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;845,299999999999000;3;;"Non bonificato";
104025;3;"23-nov-07";32;514185;4522855;"Tempio Pausania (OLBIA-TEMPIO)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"NO";"COMPATTO";"NO (Esistenza di recinzione)";1960;"Uso privato";"nel tetto, in altro";;15;">10000 Kg (> 500 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;"> 10";7;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;1,000000000000000;2,500000000000000;0,400000006000000;493,000000000000000;4;;"Bonificato totalmente";
104025;5;"21-nov-07";32;513822;4528831;"Tempio Pausania (OLBIA-TEMPIO)";;"Mezzi di trasporto: rotabili ferroviari, navi, autoveicoli";"NO";"COMPATTO";"SI (Accesso libero)";1973;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;852,000000000000000;2;;"Non bonificato";
104025;6;"21-nov-07";32;508850;4527409;"Tempio Pausania (OLBIA-TEMPIO)";;"Mezzi di trasporto: rotabili ferroviari, navi, autoveicoli";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1068,000000000000000;2;;"Non bonificato";
104025;7;"21-nov-07";32;509118;4526209;"Tempio Pausania (OLBIA-TEMPIO)";;"Mezzi di trasporto: rotabili ferroviari, navi, autoveicoli";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso privato";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;441,000000000000000;3;;"Non bonificato";
90003;36;"06-mag-13";32;441982;4489742;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1060,800000000000000;2;;"Non bonificato";3
90003;37;"06-mag-13";32;442401;4492163;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1300,800000000000000;2;;"Non bonificato";3
90003;38;"06-mag-13";32;438325;4501056;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1274,400000000000000;2;;"Bonificato parzialmente";2
90003;39;"06-mag-13";32;441703;4492678;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1060,800000000000000;2;;"Non bonificato";3
90003;40;"06-mag-13";32;442088;4489675;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"SI";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;1,000000000000000;0,300000012000000;321,800000000000000;5;;"Non bonificato";3
90003;41;"06-mag-13";32;442255;4489745;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Non bonificato";3
90003;48;"20-mag-13";32;440709;4493678;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - ospedali e case di cura";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;"< 29";10;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;588,000000000000000;3;;"Non bonificato";3
90003;83;"18-lug-13";32;0;0;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - ospedali e case di cura";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"SI";3;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1399,200000000000000;2;;"Bonificato parzialmente";2
90003;116;"24-giu-13";32;439510;4497938;"Alghero (SASSARI)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"NO";"COMPATTO";"SI (Accesso libero)";1941;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;"41915";3;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;1018,500000000000000;3;;"Bonificato totalmente";1
90003;133;"30-mag-13";32;445441;4495323;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto, in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1048,800000000000000;2;;"Non bonificato";3
90003;134;"30-mag-13";32;442652;4491739;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1394,400000000000000;2;;"Non bonificato";3
90003;135;"30-mag-13";32;442679;4491940;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso privato";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;792,799999999999000;3;;"Non bonificato";3
90003;146;"06-mag-13";32;0;0;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - grande distribuzione commerciale";"NO";"COMPATTO";"SI (Accesso libero)";1986;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;660,000000000000000;2;;"Bonificato totalmente";1
90003;147;"13-giu-13";32;0;0;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - ospedali e case di cura";"NO";"COMPATTO";"SI (Accesso libero)";1990;"Uso pubblico";"in altro";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;878,399999999999000;2;;"Bonificato parzialmente";2
90003;172;"25-mag-13";32;442113;4490075;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Centro abitato";5;"Case sparse";2;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;648,000000000000000;2;;"Non bonificato";3
90003;173;"25-mag-13";32;442295;4491518;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;880,799999999999000;2;;"Non bonificato";3
90003;174;"25-mag-13";32;442742;4490594;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO FRIABILE";"SI (Accesso libero)";0;"Uso pubblico";"nel tetto";"<= 500 Kg";10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;2;2,500000000000000;2,500000000000000;2,500000000000000;1,200000048000000;2023,200000000000000;1;;"Non bonificato";3
90003;175;"25-mag-13";32;442347;4490421;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Non bonificato";3
90003;176;"25-mag-13";32;442029;448999;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;845,299999999999000;3;;"Bonificato totalmente";1
90003;189;"04-giu-13";32;442295;4489300;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";1969;"Uso pubblico";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;736,799999999999000;2;;"Bonificato totalmente";1
90003;190;"23-gen-08";32;439573;4493922;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1965;"Uso pubblico";"nel tetto, in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1060,800000000000000;2;;"Non bonificato";3
90003;191;"14-mag-13";32;442376;4491038;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";1973;"Uso pubblico";;;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Bonificato totalmente";1
90003;192;;32;429786;4492967;"Alghero (SASSARI)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";1975;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;"< 3";1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1120,000000000000000;2;;"Non bonificato";3
90003;237;"25-mag-13";32;442775;4488719;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - ospedali e case di cura";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;736,799999999999000;2;;"Non bonificato";3
90003;255;"07-giu-13";32;446356;4502486;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso privato";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;816,899999999999000;3;;"Bonificato totalmente";1
90003;256;"07-giu-13";32;431279;4496457;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";0;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;742,299999999999000;3;;"Non bonificato";3
90003;257;"07-giu-13";32;436034;4495834;"Alghero (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1950;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;485,100000000000000;3;;"Non bonificato";3
90005;229;"17-mar-08";32;484742;4497936;"Ardara (SASSARI)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"NO";"COMPATTO";"SI (Accesso libero)";1950;"Uso privato";"in altro";;5;"<= 500 Kg (< 50 mq)";"SI";1;"NO";3;"SI";5;"<1 o nessuna risposta";2;"> 5.000 mq";9;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;"< 3";1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Oltre 1000 m";1;"Case sparse";2;"< 29";10;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;647,500000000000000;3;;;
90011;11;"12-giu-07";32;480126;4486970;"Bonnanaro (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1962;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"SI";3;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1005,600000000000000;2;;"Non bonificato";3
90011;288;"06-mag-13";32;0;0;"Bonnanaro (SASSARI)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1985;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;948,000000000000000;2;;"Bonificato totalmente";1
90011;290;"15-mag-13";32;0;0;"Bonnanaro (SASSARI)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1963;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Bonificato totalmente";1
90012;295;"06-giu-13";32;502525;4473857;"Bono (SASSARI)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1980;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"SI";1;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;889,200000000000000;2;;"Non bonificato";3
