"ID_Unità";"Provincia";"Comune";"Categoria";"Tipologia";"Descrizion";"Descrizi_1";"A - Friabi";"B - Uso pu";"C - Access";"D - Presen";"I1 - Quant";"Peso stima";"Peso sti_1";"I2 -
Prese";"I3 - Attiv";"I4 - 
Pres";"I5 - Conce";"I6 - 
Area";"? Effettiv";"I7 - 
Supe";"Effettiva";"Effettiv_1";"I8 - Coinv";"I9 - 
Stat";"I10 - 
Tem";"Data dismi";"I11 - 
Tip";"I12 - 
Dat";"I13 - 
Fre";"I14 - 
Dis";"Distanza d";"I15 - 
Den";"I16 - 
Et´";"Stato dell";"Tipo di in";"Costi Tota";"Fondi loca";"Stima dei";"Classe di";"Coefficien";"Punteggio";"Coordinate";"Coordina_1"
360;"Na";"Napoli";"2.
edifici pubblici e privati;";"Mezzi di trasporto";"Ufficio senza pubblico";"Linoleum";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;100;1;1;1;2;5;1000;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;3;0,700000000000000;385,350000000000000;938176;4532691
380;"Na";"Napoli";"2.
edifici pubblici e privati;";"Mezzi di trasporto";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;1,000000000000000;2,500000000000000;10;;1000;1;1;1;2;5;1000;8;;1000;1;5;1;;1;1;20;5;0,000000000000000;2;2;"A";;;;;4;0,400000000000000;216,000000000000000;939167;4530920
377;"Na";"Napoli";"2.
edifici pubblici e privati;";"Mezzi di trasporto";"Capannone ad uso produttivo";"Rivestimenti";1;1,000000000000000;1,000000000000000;2,500000000000000;5;;200;1;1;1;2;3;160;8;;1000;1;5;1;;1;1;20;5;0,000000000000000;4;2;"A";;;;;4;0,400000000000000;228,599999999999000;948248;4533214
400;"Ce";"Caserta";"2.
edifici pubblici e privati;";"Sistema di adduzione e accumulo acqua";"Serbatoi riserva idrica";"Serbatoi, cassoni";1;1,000000000000000;1,000000000000000;1,000000000000000;10;;1000;1;3;1;2;3;;5;;;1;5;1;;1;1;5;1;1,000000000000000;2;2;"A";;;;;5;0,300000000000000;109,500000000000000;947102;4560474
355;"Na";"Giugliano in Campania";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio senza pubblico";"Pluviali";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;800;1;1;5;2;9;178862;5;;76;1;5;1;;1;1;10;1;3,000000000000000;4;2;"A";;;;;3;0,700000000000000;423,149999999999000;924794;4539813
367;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Comignoli, Condotte di areazione";1;2,500000000000000;2,500000000000000;1,000000000000000;5;;331;10;1;1;2;5;630;8;;600;1;30;1;;1;1;5;5;0,000000000000000;4;2;;;;;;5;0,300000000000000;322,649999999999000;943204;4534556
383;"Ce";"Capua";"2.
edifici pubblici e privati;";"Edifici Industriali e loro pertinenze";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;1,000000000000000;2,500000000000000;10;;3216;10;1;1;2;3;240;5;;240;1;5;1;;1;1;20;3;0,500000000000000;2;2;;;;;;4;0,400000000000000;199,800000000000000;936793;4562992
371;"Sa";"Salerno";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Poliambulatorio";"Serbatoi (n. 7), caldaie (n. 3)";1;1,000000000000000;2,500000000000000;1,000000000000000;10;;860;10;3;1;2;3;;5;;;1;5;1;;1;1;5;5;0,000000000000000;2;10;"A";;;;;5;0,300000000000000;279,000000000000000;987480;4519450
25;"Sa";"S.Cipriano Picentino";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Poliambulatorio";"Lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;3300;10;1;1;2;5;550;8;;550;3;5;1;;1;1;20;3;0,100000000000000;4;2;"A";;;;;2;0,800000000000000;849,600000000000000;996132;4521584
385;"Ce";"San Nicola la Strada";"2.
edifici pubblici e privati;";"Altro";"Ex baracche";"Lastre ondulate";1;1,000000000000000;2,500000000000000;1,000000000000000;5;;130;1;3;1;2;9;11810;5;;100;1;5;3;2002;1;1;5;3;0,100000000000000;4;2;"A";;;;;5;0,300000000000000;193,500000000000000;947907;4558594
175;"Na";"Arzano";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Deposito inutilizzato, autolavaggio";"Lastre ondulate";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;12500;1;3;1;2;9;24000;8;;940;1;5;1;;1;1;5;5;0,000000000000000;2;2;"C";"A";;;;3;0,700000000000000;792,750000000000000;944885;4542832
382;"Na";"Napoli";"2.
edifici pubblici e privati;";"Edifici Industriali e loro pertinenze";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;1,000000000000000;2,500000000000000;15;;34170;1;1;1;2;5;4000;8;;3000;1;5;1;;1;1;20;1;1,000000000000000;2;2;"C";"A";;;;4;0,400000000000000;203,400000000000000;947338;4536081
369;"Ce";"Sparanise";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Capannone ad uso produttivo";"Lastre ondulate (Coperture)";1;1,000000000000000;1,000000000000000;2,500000000000000;15;;80000;1;3;1;2;5;4400;8;;4400;1;5;7;1993;1;1;5;1;1,500000000000000;4;2;"A";;;;;4;0,400000000000000;317,000000000000000;924155;4571886
397;"Na";"Pozzuoli";"2.
edifici pubblici e privati;";"Istituti penitenziari";"Casa Circondariale";"Lastre ondulate, canna fumaria, impasto gessoso";1;1,000000000000000;2,500000000000000;1,000000000000000;5;;300;10;1;1;2;9;7160;5;;142;1;5;1;;1;1;5;1;1,000000000000000;4;2;"A";;;;;5;0,300000000000000;126,450000000000000;931961;4532069
341;"Na";"Napoli";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Tetti";"Lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;1000;1;1;1;2;5;500;8;;500;1;5;1;;1;1;5;3;0,100000000000000;2;2;"A";;;;;2;0,800000000000000;517,200000000000000;944703;4537031
375;"Ce";"Caserta";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ex capannone";"Lastre ondulate";1;1,000000000000000;2,500000000000000;1,000000000000000;5;;70;10;3;1;2;9;42190;5;;50;1;5;3;1998;1;1;5;3;0,050000000000000;4;2;"A";;;;;5;0,300000000000000;240,750000000000000;947642;4558521
376;"Ce";"Caserta";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ex capannone";"Lastre ondulate";1;1,000000000000000;2,500000000000000;1,000000000000000;5;;330;10;3;1;2;9;42190;5;;250;1;5;3;1998;1;1;5;3;0,300000000000000;4;2;"A";;;;;5;0,300000000000000;240,750000000000000;947642;4558521
406;"Ce";"Maddaloni";"1.´?¢´?¢´?¢´?¢´?¢ impianti industriali attivi o dismessi;";"Altro";;;1;1,000000000000000;1,000000000000000;1,000000000000000;5;;80;1;1;1;2;3;;5;;;1;5;1;;1;1;5;5;0,000000000000000;2;2;;;;;;5;0,300000000000000;71,099999999999900;946437;4560438
408;"Na";"Napoli";"2.
edifici pubblici e privati;";"Ospedali e case di cura";"Casa di cura";"Canna fumaria";1;1,000000000000000;1,000000000000000;1,000000000000000;5;;400;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;1,000000000000000;2;2;"A";;;;;5;0,300000000000000;56,700000000000000;942822;4544135
23;"Sa";"Salerno";"2.
edifici pubblici e privati;";"Altro";"Lido militare";"Tubi di scolo acqua piovana";2;2,500000000000000;2,500000000000000;2,500000000000000;5;70;;10;1;5;2;3;300;5;300;;1;5;1;;1;1;10;1;1,000000000000000;2;2;"A";;;;;1;1,200000000000000;864,000000000000000;993908;4513816
12;"Sa";"Serre";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Capannone";"Lastre onduline";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;2500;10;3;1;2;3;70;5;;70;1;30;7;1958;1;1;5;1;10,000000000000000;2;2;"A";;;;;3;0,700000000000000;955,500000000000000;1012343;4506332
24;"Av";"Bonito";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Uso attivit´?¢ artigianale";"Pannelli";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;25137;10;1;5;2;5;500;8;;500;1;30;1;;1;1;20;3;0,050000000000000;4;2;"A";;;;;3;0,700000000000000;850,500000000000000;1004073;4566751
181;"Bn";"Cusano Mutri";"2.
edifici pubblici e privati;";"Altro";"Altro";"Lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;8040;10;1;5;2;3;48;5;;48;1;5;1;;3;1;5;5;0,000000000000000;2;10;;;;;;2;0,800000000000000;744,000000000000000;960873;4591028
405;"Av";"Montefalcione";"2.
edifici pubblici e privati;";"Sistema di adduzione e accumulo acqua";"Condotta idrica";"Tubazioni in cemento-amianto";1;1,000000000000000;1,000000000000000;1,000000000000000;5;;308;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;2;2;"A";;;;;5;0,300000000000000;83,700000000000000;995441;4551486
404;"Av";"Montefalcione";"2.
edifici pubblici e privati;";"Sistema di adduzione e accumulo acqua";"Condotta idrica";"Tubazioni in cemento-amianto";1;1,000000000000000;1,000000000000000;1,000000000000000;10;;718;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;2;2;"A";;;;;5;0,300000000000000;92,700000000000000;995441;4551486
374;"Av";"Mugnano del Cardinale";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Lastre piane";1;2,500000000000000;2,500000000000000;1,000000000000000;15;;70590;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"B";;;;5;0,300000000000000;245,699999999999000;974331;4547854
11;"Sa";"Pertosa";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Pluviali";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;200;10;1;1;2;5;4000;8;;5000;1;30;1;;1;1;10;3;0,400000000000000;4;2;"A";;;;;2;0,800000000000000;964,799999999999000;1046297;4508196
208;"Av";"S. Potito Ultra";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Lastre onduline";2;1,000000000000000;2,500000000000000;2,500000000000000;15;43000;;10;1;1;2;9;10000;5;300;;3;5;1;;1;1;10;3;0,300000000000000;2;2;"A";;;;;2;0,800000000000000;662,399999999999000;992444;4546707
7;"Av";"S. Potito Ultra";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Capannone ad uso produttivo";"Tetti Eternit";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;58500;10;3;1;2;5;1500;5;;325;1;30;7;1978;1;1;5;1;2,000000000000000;2;2;"A";;;;;3;0,700000000000000;1067,500000000000000;992444;4546707
395;"Sa";"Olevano S.T.";"2.
edifici pubblici e privati;";"Sistema di adduzione e accumulo acqua";"Centrale Idroelettrica";"Pluviali";1;1,000000000000000;2,500000000000000;1,000000000000000;5;;430;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;2;2;"A";;;;;5;0,300000000000000;130,949999999999000;1009348;4517833
396;"Ce";"Maddaloni";"2.
edifici pubblici e privati;";"Edifici Industriali e loro pertinenze";"Magazzino";"Pannelli rivestimento, tramezzi, imper.";1;1,000000000000000;2,500000000000000;1,000000000000000;10;;1600;1;1;1;2;9;68727;5;;;1;5;1;;1;1;5;3;0,700000000000000;4;2;"A";;;;;5;0,300000000000000;128,250000000000000;951917;4555210
339;"Na";"Ischia";"2.
edifici pubblici e privati;";"Altro";"Sottotetto";"Lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;15;;12730;1;1;1;2;5;1180;8;;950;1;5;1;;1;1;5;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;553,200000000000000;917038;4522062
370;"Ce";"Sessa Aurunca";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio senza pubblico, autorimessa";"Lastre ondulate, pluviali";1;1,000000000000000;1,000000000000000;2,500000000000000;15;;15500;1;1;1;2;5;2500;8;;1000;1;5;1;;1;1;20;5;0,000000000000000;4;2;"A";;;;;4;0,400000000000000;279,000000000000000;913324;4576343
373;"Av";"Avella";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Canne fumarie";1;2,500000000000000;1,000000000000000;1,000000000000000;5;;200;10;1;1;2;5;4000;5;;4;1;30;1;;1;1;10;3;0,050000000000000;4;10;"A";;;;;5;0,300000000000000;256,050000000000000;971087;4549351
363;"Av";"Avella";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Canne fumarie, serbatoi";1;2,500000000000000;2,500000000000000;1,000000000000000;5;;300;10;1;1;2;9;6300;5;;20;1;30;1;;1;1;10;3;0,050000000000000;4;10;"A";;;;;5;0,300000000000000;353,699999999999000;971087;4549351
365;"Av";"Avella";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ Scolastica";"Canne fumarie, serbatoi";1;2,500000000000000;2,500000000000000;1,000000000000000;5;;200;10;1;1;2;5;4900;5;;20;1;30;1;;1;1;10;3;0,050000000000000;4;10;"A";;;;;5;0,300000000000000;346,500000000000000;971087;4549351
115;"Ce";"Sessa Aurunca";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;120;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;913408;4576960
94;"Ce";"Sessa Aurunca";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;90;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;913533;4577493
155;"Ce";"Sparanise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi i m lineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;234;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;931417;4575861
53;"Ce";"Piedimonte Matese";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"canne fumarie, sfiatatoi";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;14;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;949698;4591580
161;"Ce";"Sparanise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"pluviali (espressi i m lineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;312;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;931417;4575861
278;"Ce";"Maddaloni";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;144;10;3;1;2;3;;5;;;1;5;1;;3;1;10;1;1,000000000000000;4;2;"A";;;;;3;0,700000000000000;623,000000000000000;953156;4556725
240;"Ce";"Marcianise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;42;10;3;1;2;3;;5;;;1;5;1;;3;1;10;1;1,000000000000000;4;2;"A";;;;;3;0,700000000000000;623,000000000000000;945579;4555757
118;"Ce";"Marzano Appio";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;120;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;922778;4586478
128;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;144;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916510;4595873
119;"Ce";"Marzano Appio";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;120;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;922778;4586478
82;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali , canne fumarie(espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;46;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;917303;4594153
32;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Esalatori n. di 2";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;4;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916583;4595588
252;"Ce";"Maddaloni";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;72;10;3;1;2;3;;5;;;1;5;1;;3;1;10;1;1,000000000000000;4;2;"A";;;;;3;0,700000000000000;623,000000000000000;953157;4556725
56;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;18;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916614;4595660
147;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali e canne fumarie(espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;187;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916679;4595655
76;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;30;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916770;4595938
96;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali , canne fumarie(espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;91;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;917302;4594153
110;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali , canne fumarie(espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;114;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;916593;4595589
117;"Ce";"Marcianise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;120;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;945666;4554771
158;"Ce";"Marcianise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;240;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;945666;4554771
157;"Ce";"Marcianise";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;240;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;"A";;;;;3;0,700000000000000;819,000000000000000;945666;4554771
104;"Ce";"Orta di Atella";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;108;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;943661;4548076
87;"Ce";"Pietravairano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali ( in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;54;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;932222;4587960
88;"Ce";"Roccamonfina";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;58;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;917464;4583264
138;"Ce";"S. Maria C.V.";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;162;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;941879;4561542
114;"Ce";"Teano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;120;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;924223;4579068
80;"Ce";"Teano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;36;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;931761;4580477
141;"Ce";"Teano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;180;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;924710;4578833
74;"Ce";"Vairano Patenora";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali, canne fumarie (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;29;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;929265;4588993
39;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Esalatori ( 4)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;7;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916769;4595939
77;"Ce";"Piedimonte Matese";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie, n.8 sfiatatoi";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;31;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;949045;4592229
100;"Ce";"Prata Sannita";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali ( in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;96;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;934809;4599915
91;"Ce";"Roccamonfina";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;72;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;917464;4583264
65;"Ce";"Roccamonfina";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie, lastre piane-tettoie m2";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;22;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;918489;4582386
126;"Ce";"Sepicciano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Pluviali (in mlineari), canne fumarie , sfiatatoi";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;140;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;949147;4591508
15;"Ce";"Roccamonfina";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (in ml)";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;1204;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;906,500000000000000;917464;4583264
37;"Ce";"Mignano Montelungo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Esalatori (4)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;7;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;916770;4595939
16;"Ce";"Piedimonte Matese";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Lastre ondulate, canne fumarie,sfiatatoi";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;2703;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;906,500000000000000;949698;4591581
152;"Ce";"Teano";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;202;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;924223;4579067
69;"Ce";"Vairano Scalo";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (espressi in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;22;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;927799;4588501
75;"Ce";"S. Pietro Infine";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;29;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;914667;4600117
81;"Ce";"S. Pietro Infine";"2.
edifici pubblici e privati;";"Edifici residenziali";"Civile abitazione";"Canne fumarie (in mlineari)";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;43;10;3;1;2;3;;5;;;1;5;1;;3;1;10;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;819,000000000000000;914668;4600117
