"Id_Regione";"Id_Unita";"Provincia";"Comune";"Id_categor";"Materiale";"A";"B";"C";"D";"Peso stima";"Peso_S1";"I1";"I2";"I3";"I4";"I5";"I6";"Superficie";"I7";"Effettiva";"Effettiv_1";"I8";"I9";"I10";"Data dismi";"I11";"I12";"I13";"I14";"Distanza c";"I15";"I16";"Punteggio";"Classe di";"Superfic_1";"Tipo di bo";"Tipo d'int";"Classed_1";"Costo_dell";"Fondi Loca";"Fondi da r";"Numero_pia";"Numero_van";"X";"Y"
"6";"AQ0570002";"L'AQUILA";"MORINO";"6";;1,0;1,0;2,5;2,5;;1800,0;10,0;10;1,0;5;0;5;650,0;5;;"90";;30;"1";;"3";0,0;"20";5,0;"0";4;2;8453,0;3;;"Sito non bonificato";;;2935,0;;;;;868327,8;4644002,2
"6";"AQ0570003";"L'AQUILA";"MORINO";"8";;1,0;2,0;2,5;2,5;;160,0;5,0;1;1,0;5;0;5;700,0;5;;"8";;30;"1";;"3";0,0;"20";5,0;"0";4;10;12252,0;2;;"Sito non bonificato";;;1474,0;;;;;868350,9;4644029,9
"6";"AQ0570004";"L'AQUILA";"MORINO";"1";;1,0;2,0;2,5;2,5;;224,0;5,0;10;1,0;5;0;3;315,0;5;;"11.2";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;8880,0;2;;"Sito non bonificato";;;1336,6;;;;;871185,0;4641220,7
"6";"AQ0570005";"L'AQUILA";"MORINO";"1";;1,0;2,0;2,5;2,5;;104,0;5,0;10;1,0;1;0;3;290,0;5;;"5.2";;5;"1";;"3";0,0;"10";1,0;"5600";2;2;5040,0;2;;"Sito non bonificato";;;1431,4;;;;;864674,6;4639630,5
"6";"AQ0570006";"L'AQUILA";"MORINO";"6";;1,0;1,0;2,5;2,5;;3000,0;10,0;10;1,0;5;0;3;320,0;5;;"150";;30;"1";;"3";0,0;"20";5,0;"0";4;2;8306,0;3;;"Sito non bonificato";;;4135,0;;;;;870160,1;4644315,3
"6";"AQ0570007";"L'AQUILA";"MORINO";"8";;1,0;2,0;2,5;2,5;;72,0;5,0;1;1,0;5;0;9;8000,0;5;;"3.6";;30;"1";;"3";0,0;"20";5,0;"0";4;10;12588,0;2;;"Sito non bonificato";;;1199,8;;;;;868613,6;4644107,5
"6";"AQ0570008";"L'AQUILA";"MORINO";"11";;1,0;2,0;2,5;2,5;;160,0;5,0;1;1,0;5;0;5;550,0;5;;"8";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;8292,0;2;;"Sito non bonificato";;;1279,0;;;;;870097,2;4644267,7
"6";"AQ0570009";"L'AQUILA";"MORINO";"8";;1,0;2,0;2,5;2,5;;100,0;5,0;1;1,0;5;0;3;360,0;5;;"5";;30;"1";;"3";0,0;"20";5,0;"0";4;10;12084,0;2;;"Sito non bonificato";;;1225,0;;;;;869966,9;4644422,2
"6";"AQ0590001";"L'AQUILA";"OCRE";"8";;1,0;2,0;2,5;2,5;;240,0;5,0;10;1,0;1;0;5;1290,0;5;;"12";;5;"1";;"3";0,0;"20";5,0;"0";4;10;9528,0;2;;"Sito non bonificato";;;1819,0;;;;;869143,4;4691360,0
"6";"AQ0590002";"L'AQUILA";"OCRE";"15";;1,0;2,0;2,5;2,5;;360,0;5,0;10;1,0;1;0;5;1008,0;5;;"18";;5;"1";;"3";0,0;"20";5,0;"0";4;2;8568,0;2;;"Sito non bonificato";;;2161,0;;;;;868895,8;4690986,1
"6";"AQ0590003";"L'AQUILA";"OCRE";"1";;1,0;2,0;2,5;2,5;;224,0;5,0;10;1,0;5;0;3;425,0;5;;"11.2";;5;"1";;"3";0,0;"10";5,0;"0";4;2;7680,0;2;;"Sito non bonificato";;;1336,6;;;;;867348,8;4693300,3
"6";"AQ0590004";"L'AQUILA";"OCRE";"15";;1,0;2,0;2,5;2,5;;112,0;5,0;10;1,0;5;0;3;209,0;5;;"5.6";;5;"1";;"3";0,0;"20";5,0;"0";4;2;8880,0;2;;"Sito non bonificato";;;985,8;;;;;867270,9;4693066,9
"6";"AQ0590005";"L'AQUILA";"OCRE";"10";;1,0;1,0;1,0;2,5;;512,0;10,0;10;3,0;5;0;3;315,0;5;;"25.6";;30;"0";;"3";0,0;"5";5,0;"0";4;2;5050,0;4;;"Sito non bonificato";;;1595,8;;;;;867046,1;4692071,2
"6";"AQ0590006";"L'AQUILA";"OCRE";"10";;1,0;1,0;1,0;2,5;;704,0;10,0;10;3,0;5;0;5;504,0;5;;"35.2";;5;"0";;"3";0,0;"5";5,0;"0";4;2;4190,0;4;;"Sito non bonificato";;;1768,6;;;;;869251,7;4689741,2
"6";"AQ0590007";"L'AQUILA";"OCRE";"4";;1,0;2,0;2,5;2,5;;3600,0;10,0;10;1,0;5;0;9;8184,0;5;;"180";;5;"1";;"3";0,0;"20";1,0;"1066";2;10;8784,0;2;;"Sito non bonificato";;;4735,0;;;;;868009,2;4691584,1
"6";"AQ0590008";"L'AQUILA";"OCRE";"20";;1,0;2,0;2,5;2,5;;1400,0;10,0;10;1,0;5;0;5;1008,0;5;;"70";;30;"1";;"3";0,0;"20";3,0;"388";2;2;10968,0;2;;"Sito non bonificato";;;2535,0;;;;;866993,4;4693073,4
"6";"AQ0600001";"L'AQUILA";"OFENA";"4";;1,0;2,0;2,5;2,5;;2500,0;10,0;10;1,0;5;0;5;1280,0;5;;"250";;30;"1";;"1";0,0;"20";5,0;"0";4;10;13488,0;2;;"Sito non bonificato";;;8510,0;;;;;892253,7;4696859,2
"6";"AQ0600002";"L'AQUILA";"OFENA";"13";;1,0;1,0;2,5;2,5;;128,0;5,0;10;1,0;5;0;3;368,0;5;;"6.4";;5;"1";;"3";0,0;"10";5,0;"0";4;2;5208,0;3;;"Sito non bonificato";;;1000,2;;;;;892168,8;4696612,1
"6";"AQ0600003";"L'AQUILA";"OFENA";"8";;1,0;2,0;2,5;2,5;;120,0;5,0;10;1,0;5;0;3;240,0;5;;"6";;30;"1";;"3";0,0;"20";5,0;"0";4;10;12840,0;2;;"Sito non bonificato";;;1227,0;;;;;892236,8;4696872,0
"6";"AQ0600004";"L'AQUILA";"OFENA";"1";;1,0;2,0;2,5;2,5;;960,0;10,0;10;1,0;5;0;3;487,5;5;;"48";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12480,0;2;;"Sito non bonificato";;;1999,0;;;;;892149,4;4697170,1
"6";"AQ0600005";"L'AQUILA";"OFENA";"12";;1,0;1,0;2,5;2,5;;2600,0;10,0;10;1,0;5;0;5;812,0;5;;"130";;5;"1";;"3";0,0;"20";3,0;"714";2;2;5586,0;3;;"Sito non bonificato";;;3735,0;;;;;891505,2;4697361,6
"6";"AQ0620001";"L'AQUILA";"ORICOLA";"8";;1,0;2,0;2,5;2,5;;448,0;5,0;10;1,0;5;0;5;936,0;5;;"22.4";;30;"1";;"3";0,0;"20";5,0;"0";4;10;13008,0;2;;"Sito non bonificato";;;1538,2;;;;;834384,0;4663248,2
"6";"AQ0620002";"L'AQUILA";"ORICOLA";"8";;1,0;2,0;2,5;2,5;;240,0;5,0;1;1,0;1;0;5;511,0;5;;"12";;30;"1";;"3";0,0;"20";5,0;"0";4;10;11772,0;2;;"Sito non bonificato";;;1819,0;;;;;834614,4;4666094,3
"6";"AQ0620003";"L'AQUILA";"ORICOLA";"11";;1,0;2,0;2,5;2,5;;120,0;5,0;10;1,0;1;0;3;285,0;5;;"6";;30;"1";;"3";0,0;"20";5,0;"0";4;2;11400,0;2;;"Sito non bonificato";;;1227,0;;;;;834613,8;4666102,3
"6";"AQ0620004";"L'AQUILA";"ORICOLA";"7";;1,0;2,0;2,5;2,5;;120,0;5,0;1;1,0;1;0;3;138,0;5;;"6";;30;"1";;"3";0,0;"20";5,0;"0";4;2;10644,0;2;;"Sito non bonificato";;;1227,0;;;;;834614,9;4666087,3
"6";"AQ0620005";"L'AQUILA";"ORICOLA";"13";;1,0;1,0;1,0;2,5;;163360,0;15,0;10;3,0;5;0;9;24957,0;10;;"8168";;30;"1";;"3";0,0;"0";1,0;"3392";2;0;4830,0;4;;"Sito non bonificato";;;164495,0;;;;;835035,9;4666920,8
"6";"AQ0620006";"L'AQUILA";"ORICOLA";"0";;1,0;1,0;1,0;2,5;;51800,0;15,0;10;3,0;5;0;9;6885,0;8;;"2590";;30;"0";;"3";0,0;"0";1,0;"3252";2;0;4690,0;4;;"Sito non bonificato";;;52935,0;;;;;834981,4;4667125,6
"6";"AQ0620007";"L'AQUILA";"ORICOLA";"13";;1,0;2,0;2,5;2,5;;29560,0;15,0;10;1,0;5;0;5;4488,0;8;;"1478";1;30;"1";;"3";0,0;"20";1,0;"2952";2;2;11448,0;2;;"Sito non bonificato";;;30695,0;;;;;835085,1;4667605,6
"6";"AQ0620008";"L'AQUILA";"ORICOLA";"13";;1,0;1,0;1,0;2,5;;18780,0;15,0;10;3,0;5;0;5;2502,0;8;;"939";;30;"0";;"3";0,0;"0";1,0;"3137";2;0;4410,0;4;;"Sito non bonificato";;;19915,0;;;;;834918,6;4667732,4
"6";"AQ0620009";"L'AQUILA";"ORICOLA";"14";;1,0;1,0;1,0;2,5;;20800,0;15,0;10;3,0;5;0;5;3431,0;8;;"1040";;30;"0";;"3";0,0;"0";1,0;"3203";2;0;4410,0;4;;"Sito non bonificato";;;21395,0;;;;;834906,3;4667436,5
"6";"AQ0630001";"L'AQUILA";"ORTONA DEI MARSI";"7";;1,0;2,0;2,5;2,5;;320,0;5,0;10;1,0;5;0;5;782,0;5;;"16";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12048,0;2;;"Sito non bonificato";;;1423,0;;;;;891720,6;4660409,8
"6";"AQ0630002";"L'AQUILA";"ORTONA DEI MARSI";"13";;1,0;2,0;2,5;2,5;;200,0;5,0;10;1,0;5;0;5;896,0;5;;"10";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;9048,0;2;;"Sito non bonificato";;;1085,0;;;;;891996,0;4660734,5
"6";"AQ0630003";"L'AQUILA";"ORTONA DEI MARSI";"11";;1,0;2,0;2,5;2,5;;224,0;5,0;10;1,0;5;0;3;242,0;5;;"11.2";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;8880,0;2;;"Sito non bonificato";;;1336,6;;;;;891986,3;4660715,7
"6";"AQ0630004";"L'AQUILA";"ORTONA DEI MARSI";"11";;1,0;1,0;2,5;2,5;;20000,0;15,0;10;1,0;5;0;5;3431,0;8;;"1000";1;30;"1";;"3";0,0;"10";5,0;"0";4;2;8463,0;3;;"Sito non bonificato";;;21135,0;;;;;891955,0;4657172,7
"6";"AQ0640001";"L'AQUILA";"ORTUCCHIO";"11";;1,0;2,0;2,5;2,5;;5720,0;10,0;10;1,0;5;0;5;1584,0;5;;"286";;5;"1";;"3";0,0;"20";5,0;"0";4;2;9648,0;2;;"Sito non bonificato";;;6283,0;;;;;884963,6;4655549,2
"6";"AQ0650001";"L'AQUILA";"OVINDOLI";"8";;1,0;2,0;2,5;2,5;;5720,0;10,0;10;1,0;5;0;5;672,0;5;;"286";;30;"1";;"3";0,0;"20";5,0;"0";4;10;13608,0;2;;"Sito non bonificato";;;6283,0;;;;;873406,5;4674476,8
"6";"AQ0660001";"L'AQUILA";"PACENTRO";"12";;1,0;1,0;2,5;2,5;;8000,0;10,0;10;1,0;5;0;5;946,4;5;;"400";;5;"1";;"3";0,0;"20";3,0;"643";2;2;5586,0;3;;"Sito non bonificato";;;9135,0;;;;;912954,5;4666476,2
"6";"AQ0660002";"L'AQUILA";"PACENTRO";"8";;1,0;2,0;2,5;2,5;;192,0;5,0;10;1,0;1;0;5;867,0;5;;"9.6";;5;"1";;"3";0,0;"20";5,0;"0";4;10;9528,0;2;;"Sito non bonificato";;;1432,2;;;;;912817,2;4667100,4
"6";"AQ0660003";"L'AQUILA";"PACENTRO";"19";;1,0;1,0;2,5;2,5;;248,0;5,0;10;1,0;5;0;3;252,0;5;;"12.4";;30;"1";;"3";0,0;"20";5,0;"0";4;2;7781,0;3;;"Sito non bonificato";;;1366,2;;;;;913351,0;4667623,1
"6";"AQ0660004";"L'AQUILA";"PACENTRO";"7";;1,0;2,0;2,5;2,5;;224,0;5,0;10;1,0;5;0;5;2142,0;5;;"11.2";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12048,0;2;;"Sito non bonificato";;;1336,6;;;;;912791,1;4667043,3
"6";"AQ0660005";"L'AQUILA";"PACENTRO";"1";;1,0;2,0;2,5;2,5;;112,0;5,0;10;1,0;5;0;5;580,0;5;;"5.6";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;9048,0;2;;"Sito non bonificato";;;985,8;;;;;913291,9;4667548,6
"6";"AQ0660006";"L'AQUILA";"PACENTRO";"8";;1,0;2,0;2,5;2,5;;688,0;10,0;1;1,0;5;0;5;620,0;5;;"34.4";1;5;"1";;"3";0,0;"20";5,0;"0";4;10;9852,0;2;;"Sito non bonificato";;;2877,4;;;;;913179,6;4667560,8
"6";"AQ0660007";"L'AQUILA";"PACENTRO";"13";;1,0;1,0;2,5;2,5;;128,0;5,0;10;1,0;5;0;3;96,0;5;;"6.4";1;5;"1";;"3";0,0;"10";1,0;"2656";2;2;3885,0;3;;"Sito non bonificato";;;1000,2;;;;;915311,9;4667905,7
"6";"AQ0660008";"L'AQUILA";"PACENTRO";"15";;1,0;1,0;2,5;2,5;;128,0;5,0;10;1,0;5;0;3;110,0;5;;"6.4";;5;"1";;"3";0,0;"20";3,0;"577";2;2;4914,0;3;;"Sito non bonificato";;;1000,2;;;;;912856,0;4666620,0
"6";"AQ0660009";"L'AQUILA";"PACENTRO";"12";;1,0;1,0;2,5;2,5;;7400,0;10,0;10;1,0;5;0;5;848,0;5;;"370";1;5;"1";;"3";0,0;"10";3,0;"553";2;2;4851,0;3;;"Sito non bonificato";;;8535,0;;;;;912981,3;4666552,5
"6";"AQ0670001";"L'AQUILA";"PERETO";"8";;1,0;2,0;2,5;2,5;;18680,0;15,0;1;1,0;5;0;5;1817,0;8;;"934";;30;"1";;"3";0,0;"20";5,0;"0";4;10;13812,0;2;;"Sito in corso di bonifica";"Rimozione MCA";;20449,0;;;;;839493,4;4664313,0
"6";"AQ0670002";"L'AQUILA";"PERETO";"15";;1,0;2,0;2,5;2,5;;2088,0;10,0;1;1,0;5;0;3;97,0;5;;"104.4";1;30;"1";;"3";0,0;"20";3,0;"316";2;2;10044,0;2;;"Sito non bonificato";;;3178,2;;;;;839656,4;4664663,6
"6";"AQ0670003";"L'AQUILA";"PERETO";"4";;1,0;2,0;2,5;2,5;;128,0;5,0;1;1,0;5;0;9;5117,0;5;;"6.4";1;5;"1";;"3";0,0;"20";3,0;"834";2;10;7908,0;2;;"Sito non bonificato";;;1000,2;;;;;838909,3;4663814,3
"6";"AQ0670004";"L'AQUILA";"PERETO";"4";;1,0;2,0;2,5;2,5;;128,0;5,0;1;1,0;5;0;9;5117,0;5;;"6.4";1;5;"1";;"3";0,0;"20";3,0;"830";2;10;7908,0;2;;"Sito non bonificato";;;1000,2;;;;;838920,4;4663813,1
"6";"AQ0670005";"L'AQUILA";"PERETO";"15";;1,0;2,0;2,5;2,5;;320,0;5,0;1;1,0;5;0;5;3420,0;5;;"16";;30;"1";;"3";0,0;"10";1,0;"1793";2;2;7932,0;2;;"Sito non bonificato";;;1423,0;;;;;838770,9;4662684,6
"6";"AQ0670006";"L'AQUILA";"PERETO";"11";;1,0;2,0;2,5;2,5;;960,0;10,0;1;1,0;5;0;3;156,0;5;;"48";;30;"1";;"3";0,0;"20";5,0;"0";4;2;11724,0;2;;"Sito non bonificato";;;1999,0;;;;;839414,5;4664364,6
"6";"AQ0670007";"L'AQUILA";"PERETO";"11";;1,0;2,0;2,5;2,5;;960,0;10,0;1;1,0;5;0;3;156,0;5;;"48";;30;"1";;"3";0,0;"20";5,0;"0";4;2;11724,0;2;;"Sito non bonificato";;;1999,0;;;;;839419,7;4664362,0
"6";"AQ0680001";"L'AQUILA";"PESCASSEROLI";"11";;1,0;1,0;2,5;2,5;;2200,0;10,0;10;1,0;5;0;5;992,0;5;;"110";;30;"1";;"3";0,0;"20";5,0;"0";4;2;8453,0;3;;"Sito non bonificato";;;3335,0;;;;;897846,7;4639612,3
"6";"AQ0680002";"L'AQUILA";"PESCASSEROLI";"11";;1,0;2,0;2,5;2,5;;2800,0;10,0;10;1,0;5;0;5;975,0;5;;"140";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12648,0;2;;"Sito non bonificato";;;3935,0;;;;;897776,3;4639385,4
"6";"AQ0680003";"L'AQUILA";"PESCASSEROLI";"11";;1,0;2,0;2,5;2,5;;2230,0;10,0;10;1,0;5;0;5;598,0;5;;"116.5";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12648,0;2;;"Sito non bonificato";;;3465,0;;;;;897765,7;4639550,4
"6";"AQ0690002";"L'AQUILA";"PESCINA";"12";;1,0;2,0;2,5;2,5;;11000,0;15,0;10;1,0;5;0;9;9800,0;8;;"550";0;30;"1";;"3";0,0;"20";1,0;"1200";2;2;1178,4;2;;"Sito non bonificato";;;12135,0;;;;;885006,5;4657927,9
"6";"AQ0690003";"L'AQUILA";"PESCINA";"12";;1,0;2,0;2,5;2,5;;120,0;5,0;10;1,0;5;0;9;11000,0;5;;"6";0;5;"1";;"3";0,0;"20";3,0;"500";2;2;770,4;2;;"Sito non bonificato";;;1227,0;;;;;885082,7;4662303,1
"6";"AQ0710001";"L'AQUILA";"PETTORANO SUL GIZIO";"13";;1,0;2,0;2,5;2,5;;128,0;5,0;10;1,0;5;0;3;40,0;5;;"6.4";;30;"1";;"3";0,0;"20";1,0;"1237";2;2;9720,0;2;;"Sito non bonificato";;;1000,2;;;;;910888,3;4660060,2
"6";"AQ0710002";"L'AQUILA";"PETTORANO SUL GIZIO";"13";;1,0;1,0;2,5;2,5;;3300,0;10,0;10;1,0;5;0;3;165,0;5;;"165";;30;"1";;"3";0,0;"20";3,0;"435";2;2;7277,0;3;;"Sito non bonificato";;;4435,0;;;;;911404,1;4658894,2
"6";"AQ0720001";"L'AQUILA";"PIZZOLI";"15";;1,0;1,0;2,5;2,5;;3000,0;10,0;10;1,0;5;0;3;288,0;5;;"150";;30;"1";;"3";0,0;"20";5,0;"0";4;2;8306,0;3;;"Sito non bonificato";;;4135,0;;;;;853945,3;4707217,1
"6";"AQ0750001";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;2,0;2,5;2,5;;120,0;5,0;10;1,0;1;0;5;516,0;5;;"6";;5;"1";;"3";0,0;"20";5,0;"0";4;2;8568,0;2;;"Sito non bonificato";;;1227,0;;;;;902942,8;4672055,2
"6";"AQ0750002";"L'AQUILA";"PRATOLA PELIGNA";"15";;1,0;1,0;2,5;2,5;;3000,0;10,0;10;1,0;5;0;5;1517,0;5;;"150";;30;"1";;"3";0,0;"20";3,0;"216";2;2;7424,0;3;;"Sito non bonificato";;;4135,0;;;;;903637,2;4671507,5
"6";"AQ0750003";"L'AQUILA";"PRATOLA PELIGNA";"8";;2,5;2,0;2,5;1,0;705;;10,0;10;1,0;5;0;5;896,0;5;"47";;;30;"1";;"3";0,0;"20";3,0;"592";2;10;4235,0;5;;"Sito non bonificato";;;3026,8;;;;;904098,7;4672412,8
"6";"AQ0750004";"L'AQUILA";"PRATOLA PELIGNA";"8";;1,0;1,0;1,0;2,5;;1700,0;10,0;10;3,0;5;0;9;19851,0;5;;"85";;30;"0";;"3";0,0;"5";3,0;"456";2;2;4490,0;4;;"Sito non bonificato";;;2835,0;;;;;903437,0;4671054,5
"6";"AQ0750005";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;2,0;2,5;2,5;;3000,0;10,0;10;1,0;5;0;3;150,0;5;;"150";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12480,0;2;;"Sito non bonificato";;;4135,0;;;;;903240,9;4672656,7
"6";"AQ0750006";"L'AQUILA";"PRATOLA PELIGNA";"8";;1,0;2,0;2,5;2,5;;800,0;10,0;10;1,0;5;0;5;1840,0;5;;"40";;30;"1";;"3";0,0;"20";5,0;"0";4;10;13608,0;2;;"Sito non bonificato";;;2791,0;;;;;903236,4;4672491,7
"6";"AQ0750007";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;2,0;2,5;2,5;;6240,0;10,0;10;1,0;5;0;3;160,0;5;;"312";;5;"1";;"3";0,0;"20";5,0;"0";4;2;9480,0;2;;"Sito non bonificato";;;7351,0;;;;;903012,3;4672080,2
"6";"AQ0750008";"L'AQUILA";"PRATOLA PELIGNA";"10";;1,0;1,0;1,0;2,5;;776,0;10,0;10;3,0;5;0;5;2176,0;5;;"38.8";;5;"0";;"3";0,0;"5";5,0;"0";4;2;4190,0;4;;"Sito non bonificato";;;1833,4;;;;;902928,4;4671988,9
"6";"AQ0750009";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;2,0;2,5;2,5;;440,0;5,0;10;1,0;5;0;5;986,0;5;;"22";;5;"1";;"3";0,0;"20";5,0;"0";4;2;9048,0;2;;"Sito non bonificato";;;1531,0;;;;;902902,2;4671917,8
"6";"AQ0750010";"L'AQUILA";"PRATOLA PELIGNA";"20";;1,0;2,0;2,5;2,5;;40,0;5,0;10;1,0;5;0;3;25,0;5;;"2";;5;"1";;"3";0,0;"20";5,0;"0";4;2;8880,0;2;;"Sito non bonificato";;;925,0;;;;;902789,1;4671542,2
"6";"AQ0750011";"L'AQUILA";"PRATOLA PELIGNA";"8";;1,0;2,0;2,5;2,5;;30400,0;15,0;10;1,0;5;0;9;5628,0;8;;"1520";;30;"1";;"3";0,0;"20";5,0;"0";4;10;14904,0;2;;"MCA non presente";;;32565,0;;;;;902898,5;4672085,2
"6";"AQ0750012";"L'AQUILA";"PRATOLA PELIGNA";"8";;1,0;2,0;2,5;2,5;;1176,0;10,0;10;1,0;5;0;5;896,0;5;;"58.8";;30;"1";;"3";0,0;"20";5,0;"0";4;10;13608,0;2;;"Sito non bonificato";;;3363,4;;;;;903320,6;4671682,1
"6";"AQ0750013";"L'AQUILA";"PRATOLA PELIGNA";"1";;1,0;1,0;2,5;2,5;;1140,0;10,0;10;1,0;5;0;3;468,0;5;;"57";;5;"1";;"3";0,0;"20";5,0;"0";4;2;6468,0;3;;"Sito non bonificato";;;2179,0;;;;;903005,1;4672082,7
"6";"AQ0750014";"L'AQUILA";"PRATOLA PELIGNA";"4";;1,0;2,0;2,5;2,5;;120,0;5,0;1;1,0;1;0;3;143,0;5;;"6";;5;"1";;"3";0,0;"20";5,0;"0";4;10;8604,0;2;;"Sito non bonificato";;;1227,0;;;;;901773,0;4672436,9
"6";"AQ0750015";"L'AQUILA";"PRATOLA PELIGNA";"10";;1,0;1,0;1,0;2,5;;32,0;5,0;10;3,0;5;0;3;126,0;5;;"1.6";;30;"0";;"3";0,0;"5";5,0;"0";4;2;4700,0;4;;"Sito non bonificato";;;913,8;;;;;903131,7;4672881,0
"6";"AQ0750016";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;1,0;1,0;2,5;;5000,0;10,0;10;3,0;5;0;5;828,0;5;;"250";;30;"0";;"3";0,0;"10";1,0;"1391";2;2;4130,0;4;;"Sito non bonificato";;;6135,0;;;;;903057,5;4670196,2
"6";"AQ0750017";"L'AQUILA";"PRATOLA PELIGNA";"11";;1,0;2,0;2,5;2,5;;13220,0;15,0;10;1,0;5;0;5;1092,0;8;;"661";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;13608,0;2;;"Sito non bonificato";;;13033,0;;;;;902879,1;4672031,7
"6";"AQ0750018";"L'AQUILA";"PRATOLA PELIGNA";"14";;1,0;2,0;2,5;2,5;;58800,0;15,0;10;1,0;5;0;9;14784,0;8;;"2940";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;10944,0;2;;"Sito non bonificato";;;59935,0;;;;;905043,7;4671044,1
"6";"AQ0750019";"L'AQUILA";"PRATOLA PELIGNA";"3";;1,0;2,0;2,5;2,5;;14700,0;15,0;10;1,0;5;0;5;3364,0;8;;"735";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;10608,0;2;;"Sito non bonificato";;;15835,0;;;;;905008,5;4670887,9
"6";"AQ0760001";"L'AQUILA";"PREZZA";"11";;1,0;2,0;2,5;2,5;;4000,0;10,0;10;1,0;5;0;3;216,0;5;;"200";;30;"1";;"3";0,0;"20";5,0;"0";4;2;12480,0;2;;"Sito non bonificato";;;5135,0;;;;;900052,3;4667103,4
"6";"AQ0760002";"L'AQUILA";"PREZZA";"10";;1,0;1,0;1,0;2,5;;48,0;5,0;10;3,0;5;0;5;900,0;5;;"2.4";1;30;"0";;"3";0,0;"5";5,0;"0";4;2;4840,0;4;;"Sito non bonificato";;;928,2;;;;;903901,5;4667436,4
"6";"AQ0760003";"L'AQUILA";"PREZZA";"4";;1,0;2,0;2,5;2,5;;1500,0;10,0;10;1,0;5;0;3;342,0;5;;"75";;5;"1";;"3";0,0;"20";5,0;"0";4;10;10440,0;2;;"Sito non bonificato";;;2635,0;;;;;900607,6;4668160,8
"6";"AQ0760004";"L'AQUILA";"PREZZA";"4";;1,0;2,0;2,5;2,5;;500,0;10,0;10;1,0;5;0;3;187,0;5;;"25";;5;"1";;"3";0,0;"20";5,0;"0";4;10;10440,0;2;;"Sito non bonificato";;;1635,0;;;;;900593,4;4668147,8
"6";"AQ0760005";"L'AQUILA";"PREZZA";"11";;1,0;2,0;2,5;2,5;;4000,0;10,0;10;1,0;5;0;5;3116,0;5;;"200";;30;"1";;"3";0,0;"20";3,0;"589";2;2;10968,0;2;;"Sito non bonificato";;;5135,0;;;;;900694,1;4667673,8
"6";"AQ0760006";"L'AQUILA";"PREZZA";"6";;1,0;2,0;2,5;2,5;;1800,0;10,0;10;1,0;5;0;5;3116,0;5;;"90";;5;"1";;"3";0,0;"20";3,0;"600";2;2;7968,0;2;;"Sito non bonificato";;;2935,0;;;;;900725,3;4667686,0
"6";"AQ0770001";"L'AQUILA";"RAIANO";"13";;1,0;2,0;2,5;2,5;;400,0;5,0;10;1,0;5;0;5;520,0;5;;"20";;30;"1";;"3";0,0;"10";5,0;"0";4;10;11808,0;2;;"Sito non bonificato";;;1535,0;;;;;897577,5;4672372,5
"6";"AQ0780001";"L'AQUILA";"RIVISONDOLI";"10";;1,0;1,0;1,0;2,5;;1800,0;10,0;10;3,0;5;0;3;207,0;5;;"90";;30;"0";;"3";0,0;"5";3,0;"860";2;2;4070,0;4;;"Sito non bonificato";;;2935,0;;;;;921504,3;4648644,0
"6";"AQ0780002";"L'AQUILA";"RIVISONDOLI";"20";;1,0;2,0;2,5;2,5;;3400,0;10,0;10;1,0;5;0;5;4638,0;5;;"170";;30;"1";;"3";0,0;"20";3,0;"1000";2;2;10968,0;2;;"Sito non bonificato";;;4535,0;;;;;919452,1;4647726,6
"6";"AQ0780003";"L'AQUILA";"RIVISONDOLI";"11";;1,0;1,0;1,0;2,5;;8000,0;10,0;10;3,0;5;0;3;368,0;5;;"400";;30;"0";;"3";0,0;"5";3,0;"812";2;2;4070,0;4;;"Sito non bonificato";;;9135,0;;;;;921512,1;4648662,6
"6";"AQ0790001";"L'AQUILA";"ROCCACASALE";"8";;1,0;2,0;2,5;2,5;;112,0;5,0;10;1,0;5;0;5;930,0;5;;"5.6";;5;"1";;"3";0,0;"20";5,0;"0";4;10;10008,0;2;;"Sito non bonificato";;;985,8;;;;;904088,3;4674943,0
"6";"AQ0790002";"L'AQUILA";"ROCCACASALE";"15";;1,0;1,0;2,5;2,5;;112,0;5,0;10;1,0;5;0;3;360,0;5;;"5.6";;5;"1";;"3";0,0;"20";5,0;"0";4;2;5943,0;3;;"Sito non bonificato";;;985,8;;;;;903973,6;4675116,8
