"Id_Regione";"ID_Unita";"Provincia";"Comune";"Categoria";"Descrizione materiali";"Tipologia";"A - Friabilità";"B - Uso pubblico";"C - Accessibilità";"D - Presenza di confinamento";"I1 - Quantità di materiale stimato (Kg)";"Peso stimato friabile (kg)";"Peso stimato compatto (kg)";"I2 - Presenza di un programma di manutenzione e controllo";"I3 - Attività";"I4 - Dispersione di fibre";"I5 - Concentrazione di fibre aerodisperse (ff/l)";"I6 - Area di estensione del sito (m2)";"Effettiva area perimetrale (m2)";"I7 - Superficie esposta all’aria (m2)";"Effettiva superficie con amianto friabile  (m2)";"Effettiva superficie con amianto compatto (m2)";"I8 - Coinvolgimento del sito in lavori di urbanizzazione";"I9 - Stato di conservazione delle strutture edili";"I10 - Tempo trascorso dalla dismissione (anni)";"Data dismissione (gg-mm-aaaa)";"I11 - Tipologia di amianto presente";"I12 - Dati epidemiologici";"I13 - Frequenza di utilizzo";"I14 - Distanza dal centro urbano (m)";"Distanza dal centro urbano (km)";"I15 - Densità di popolazione";"I16 - Età media dei soggetti frequentatori (anni)";"Tipo di bonifica";"Tipo di intervento";"Costi Totali stimati dell'intervento (€)";"Fondi locali/regionali assegnati";"Fondi da richiedere";"Punteggio Mappatura";"Classe di priorità";"Coefficiente di priorità";"Punteggio Mappatura";"Coordinate X (WGS84-UTM fuso 32)";"Coordinate Y (WGS84-UTM fuso 32)"
3;"2T_1706";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;10;0;2118;10;1;5;2;3;;5;"0";125;1;5;1;;1;1;20;5;;2;2;0;0;3750;0;3750;226;4;0,4;226,2;380424;5066497
3;"2T_1707";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;10;0;4126;10;1;5;2;3;;5;"0";243;1;30;1;;1;1;20;5;;2;2;0;0;7290;0;7290;286;4;0,4;286,2;381043;5066388
3;"2T_1708";"Aosta";"NUS";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;5;0;323;10;3;5;2;3;;5;"0";19;1;30;3;;1;1;5;5;;2;2;0;0;570;0;570;570;4;0,4;570;380418;5066177
3;"2T_1709";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;59;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;5;;2;2;0;0;90;0;90;169;4;0,4;169,2;380775;5066489
3;"2T_1710";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;301;10;1;5;2;3;;5;"0";18;1;5;1;;1;1;5;5;;2;2;0;0;540;0;540;400;3;0,7;400,05;381089;5066355
3;"2T_1711";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;120;10;1;5;2;3;;5;"0";7;1;5;1;;1;1;5;5;;2;2;0;0;210;0;210;400;3;0,7;400,05;380913;5066270
3;"2T_1712";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;450;10;1;5;2;3;;5;"0";26;1;5;1;;1;1;5;5;;2;2;0;0;780;0;780;169;4;0,4;169,2;380894;5066267
3;"2T_1713";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;112;10;1;5;2;3;;5;"0";7;1;5;1;;1;1;10;5;;2;2;0;0;210;0;210;437;3;0,7;436,8;380883;5066296
3;"2T_1714";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;5;0;160;10;1;5;2;3;;5;"0";9;1;5;1;;1;1;5;5;;2;2;0;0;270;0;270;169;4;0,4;169,2;380868;5066297
3;"2T_1715";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;5;0;107;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;20;5;;2;2;0;0;180;0;180;205;4;0,4;205,2;380855;5066420
3;"2T_1716";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;37;10;1;5;2;3;;5;"0";2;1;5;7;;1;1;5;3;;2;2;0;0;60;0;60;396;3;0,7;395,85;384764;5073729
3;"2T_1717";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;10;0;556;10;1;5;2;3;;5;"0";33;1;30;1;;1;1;20;5;;2;2;0;0;990;0;990;286;4;0,4;286,2;381937;5072245
3;"2T_1718";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;10;0;1341;10;3;5;2;3;;5;"0";79;1;5;3;;1;1;5;5;;2;2;0;0;2370;0;2370;325;4;0,4;325;381926;5072245
3;"2T_1719";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;110;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;2;2;0;0;180;0;180;400;3;0,7;400,05;381770;5071492
3;"2T_1720";"Aosta";"NUS";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;65;10;1;5;2;3;;5;"0";4;1;5;1;;1;1;10;5;;2;2;0;0;120;0;120;437;3;0,7;436,8;381889;5071462
3;"2T_1721";"Aosta";"NUS";2;;"Edifici residenziali";1;1;1;2,5;5;0;153;10;3;5;2;3;;5;"0";9;1;30;3;;1;1;5;5;;2;2;0;0;270;0;270;390;4;0,4;390;383081;5072433
3;"2T_1722";"Aosta";"NUS";2;;"Edifici artigianali e di servizio";1;1;1;2,5;15;0;11876;10;1;5;2;5;;8;"0";699;1;5;1;;1;1;20;3;;2;2;0;0;20970;0;20970;251;4;0,4;251,4;378151;5066170
3;"2T_1723";"Aosta";"NUS";2;;"Edifici artigianali e di servizio";1;1;1;2,5;15;0;30856;10;1;5;2;5;;8;"0";1815;1;5;1;;1;1;20;3;;2;2;0;0;54450;0;54450;251;4;0,4;251,4;378177;5066191
3;"2T_1724";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;10363;10;1;5;2;5;;8;"0";610;1;5;1;;1;1;20;3;;2;2;0;0;18300;0;18300;251;4;0,4;251,4;383811;5067659
3;"2T_1725";"Aosta";"NUS";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;7488;10;1;5;2;3;;5;"0";440;1;5;1;;1;1;20;3;;2;2;0;0;13200;0;13200;209;4;0,4;209,4;381033;5066894
3;"2T_1726";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;1070;10;1;5;2;3;;5;"0";63;1;5;1;;1;1;20;3;;2;2;0;0;1890;0;1890;289;4;0,4;288,6;390871;5069806
3;"2T_1727";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;5;0;443;10;1;5;2;3;;5;"0";26;1;5;1;;1;1;20;3;;2;2;0;0;780;0;780;268;4;0,4;267,6;390740;5069910
3;"2T_1728";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;544;10;1;5;2;3;;5;"0";32;1;5;1;;1;1;20;3;;2;2;0;0;960;0;960;289;4;0,4;288,6;390740;5069943
3;"2T_1729";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;637;10;1;5;2;3;;5;"0";37;1;5;1;;1;1;20;3;;2;2;0;0;1110;0;1110;289;4;0,4;288,6;390772;5069973
3;"2T_1730";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;5;0;457;10;1;5;2;3;;5;"0";27;1;5;1;;1;1;20;3;;2;2;0;0;810;0;810;268;4;0,4;267,6;390785;5069998
3;"2T_1731";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;1639;10;1;5;2;3;;5;"0";96;1;5;1;;1;1;20;3;;2;2;0;0;2880;0;2880;289;4;0,4;288,6;390773;5070009
3;"2T_1732";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;1907;10;1;5;2;3;;5;"0";112;1;5;1;;1;1;5;3;;2;2;2;3;0;0;0;173;4;0,4;173,4;390517;5070235
3;"2T_1733";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;8724;10;1;5;2;5;;8;"0";513;1;5;1;;1;1;20;3;;2;2;2;3;0;0;0;230;4;0,4;230,4;391366;5072927
3;"2T_1734";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;5;0;188;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;20;5;;2;2;0;0;330;0;330;205;4;0,4;205,2;390334;5072932
3;"2T_1735";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;5;0;297;10;1;5;2;3;;5;"0";17;1;5;1;;1;1;5;5;;2;2;0;0;510;0;510;169;4;0,4;169,2;390431;5073023
3;"2T_1736";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;1212;10;1;5;2;3;;5;"0";71;1;5;1;;1;1;5;5;;2;2;0;0;2130;0;2130;190;4;0,4;190,2;390120;5073278
3;"2T_1737";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;971;10;1;5;2;3;;5;"0";57;1;5;1;;1;1;5;5;;2;2;0;0;1710;0;1710;190;4;0,4;190,2;390108;5073284
3;"2T_1738";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;5;0;310;10;1;5;2;3;;5;"0";18;1;5;1;;1;1;10;5;;2;2;0;0;540;0;540;181;4;0,4;181,2;390196;5073266
3;"2T_1739";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;2201;10;1;5;2;3;;5;"0";129;1;5;1;;1;1;20;5;;2;2;0;0;3870;0;3870;226;4;0,4;226,2;390390;5073575
3;"2T_1740";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1459;10;1;5;2;3;;5;"0";86;1;5;1;;1;1;20;5;;2;2;0;0;2580;0;2580;226;4;0,4;226,2;390246;5073885
3;"2T_1741";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;961;10;1;5;2;3;;5;"0";57;1;5;1;;1;1;5;3;;2;2;0;0;1710;0;1710;173;4;0,4;173,4;390416;5074050
3;"2T_1742";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;1013;10;1;5;2;3;;5;"0";60;1;5;1;;1;1;5;3;;2;2;0;0;1800;0;1800;173;4;0,4;173,4;390401;5074049
3;"2T_1743";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;2,5;2,5;10;0;691;10;1;5;2;3;;5;"0";41;1;5;1;;1;1;5;3;;2;2;2;3;0;0;0;423;3;0,7;423,15;390482;5074615
3;"2T_1744";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;5;0;169;10;1;5;2;3;;5;"0";10;1;30;1;;1;1;5;5;;2;2;0;0;300;0;300;229;4;0,4;229,2;390324;5074889
3;"2T_1745";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;545;10;1;5;2;3;;5;"0";32;1;5;1;;1;1;5;3;;2;2;0;0;960;0;960;173;4;0,4;173,4;390488;5075246
3;"2T_1746";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici residenziali";1;1;1;2,5;10;0;648;10;1;5;2;3;;5;"0";38;1;5;1;;1;1;5;5;;2;2;0;0;1140;0;1140;190;4;0,4;190,2;390601;5075478
3;"2T_1747";"Aosta";"ANTEY-SAINT-ANDRE";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1656;10;1;5;2;3;;5;"0";97;1;5;1;;1;1;5;5;;2;2;0;0;2910;0;2910;190;4;0,4;190,2;391604;5076510
3;"2T_1748";"Aosta";"VALTOURNENCHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;868;10;1;5;2;3;;5;"0";51;1;5;1;;1;1;5;5;;2;2;0;0;1530;0;1530;190;4;0,4;190,2;392675;5080169
3;"2T_1749";"Aosta";"VALTOURNENCHE";2;;"Edifici residenziali";1;1;2,5;2,5;10;0;743;10;1;5;2;3;;5;"0";44;1;5;1;;1;1;5;5;;2;2;0;0;1320;0;1320;453;3;0,7;452,55;392446;5080436
3;"2T_1750";"Aosta";"LA MAGDELEINE";2;;"Edifici residenziali";1;1;1;2,5;10;0;2691;10;1;5;2;3;;5;"0";158;1;5;1;;1;1;20;3;;2;2;0;0;4740;0;4740;209;4;0,4;209,4;392294;5074344
3;"2T_1751";"Aosta";"BRUSSON";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;2255;10;1;5;2;3;;5;"0";133;1;30;1;;1;1;20;3;;2;2;0;0;3990;0;3990;394;4;0,4;393,6;400485;5068072
3;"2T_1752";"Aosta";"BRUSSON";2;;"Edifici residenziali";1;1;1;2,5;10;0;2007;10;1;5;2;3;;5;"0";118;1;30;1;;1;1;20;5;;2;2;2;3;0;0;0;286;4;0,4;286,2;401222;5067984
3;"2T_1753";"Aosta";"BRUSSON";2;;"Edifici residenziali";1;1;1;2,5;10;0;1713;10;1;5;2;3;;5;"0";101;1;30;1;;1;1;20;5;;2;2;0;0;3030;0;3030;286;4;0,4;286,2;401544;5067862
3;"2T_1754";"Aosta";"BRUSSON";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;496;10;1;5;2;3;;5;"0";29;1;5;1;;1;1;5;3;;2;2;0;0;870;0;870;371;3;0,7;370,65;402517;5066139
3;"2T_1755";"Aosta";"CHALLAND-SAINT-ANSELME";2;;"Edifici residenziali";1;1;1;2,5;10;0;1952;10;1;5;2;3;;5;"0";115;1;5;1;;1;1;20;5;;2;2;0;0;3450;0;3450;226;4;0,4;226,2;401795;5063478
3;"2T_1756";"Aosta";"CHALLAND-SAINT-ANSELME";2;;"Edifici artigianali e di servizio";1;2,5;2,5;2,5;5;0;243;10;1;5;2;3;;5;"0";14;1;5;1;;1;1;20;5;;2;2;0;0;420;0;420;756;2;0,8;756;401704;5063287
3;"2T_1757";"Aosta";"CHALLAND-SAINT-ANSELME";2;;"Edifici residenziali";1;1;1;2,5;10;0;1350;10;1;5;2;3;;5;"0";79;1;30;1;;1;1;20;5;;2;2;0;0;2370;0;2370;286;4;0,4;286,2;401416;5062223
3;"2T_1758";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;11544;10;1;5;2;5;;8;"0";679;1;5;1;;1;1;20;5;;2;2;0;0;20370;0;20370;268;4;0,4;268,2;400230;5061406
3;"2T_1759";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;14077;10;1;5;2;5;;8;"0";828;1;30;1;;1;1;20;5;;2;2;2;3;0;0;0;328;4;0,4;328,2;399789;5060656
3;"2T_1760";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Luoghi di culto e strutture cimiteriali";1;1;1;2,5;5;0;198;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;3;;2;2;0;0;360;0;360;152;4;0,4;152,4;399728;5060588
3;"2T_1761";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;3155;10;1;5;2;3;;5;"0";186;1;5;1;;1;1;5;3;;2;2;0;0;5580;0;5580;173;4;0,4;173,4;399677;5060196
3;"2T_1762";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici residenziali";1;1;1;2,5;10;0;1074;10;1;5;2;3;;5;"0";63;1;5;1;;1;1;5;3;;2;2;2;3;0;0;0;173;4;0,4;173,4;399566;5060213
3;"2T_1763";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1786;10;1;5;2;3;;5;"0";105;1;5;1;;1;1;20;5;;2;2;0;0;3150;0;3150;226;4;0,4;226,2;399597;5060239
3;"2T_1764";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici artigianali e di servizio";1;1;1;2,5;15;0;11616;10;1;5;2;5;;8;"0";683;1;5;1;;1;1;20;5;;2;2;0;0;20490;0;20490;268;4;0,4;268,2;399245;5060113
3;"2T_1765";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1719;10;1;5;2;3;;5;"0";101;1;5;1;;1;1;20;5;;2;2;0;0;3030;0;3030;226;4;0,4;226,2;399236;5060094
3;"2T_1766";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;198;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;3;;2;2;0;0;360;0;360;371;3;0,7;370,65;399388;5060406
3;"2T_1767";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;5877;10;1;5;2;3;;5;"0";346;1;5;1;;1;1;20;5;;2;2;2;3;0;0;0;226;4;0,4;226,2;399107;5060417
3;"2T_1768";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;2393;10;1;5;2;3;;5;"0";141;1;5;1;;1;1;20;5;;2;2;2;3;0;0;0;226;4;0,4;226,2;399121;5060428
3;"2T_1769";"Aosta";"CHALLAND-SAINT-VICTOR";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;3842;10;1;5;2;3;;5;"0";226;1;5;1;;1;1;20;3;;2;2;0;0;6780;0;6780;209;4;0,4;209,4;399216;5060557
3;"2T_1770";"Aosta";"AVISE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;76;10;1;5;2;3;;5;"0";4;1;5;1;;1;1;5;5;;2;2;0;0;120;0;120;400;3;0,7;400,05;355337;5063367
3;"2T_1771";"Aosta";"CHAMOIS";2;;"Edifici residenziali";1;1;2,5;2,5;10;0;905;10;1;5;2;3;;5;"0";53;1;30;1;;1;1;5;3;;2;2;0;0;1590;0;1590;607;3;0,7;606,9;393165;5077185
3;"2T_1772";"Aosta";"RHEMES-SAINT-GEORGES";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;158;10;1;5;2;3;;5;"0";9;1;30;1;;1;1;5;3;;2;2;0;0;270;0;270;554;3;0,7;554,4;356128;5056873
3;"2T_1773";"Aosta";"ROISAN";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;1728;10;1;5;2;3;;5;"0";102;1;5;1;;1;1;5;3;;2;2;0;0;3060;0;3060;173;4;0,4;173,4;369272;5069858
3;"2T_1774";"Aosta";"ROISAN";2;;"Edifici residenziali";1;1;1;2,5;10;0;1154;10;1;5;2;3;;5;"0";68;1;5;1;;1;1;5;5;;2;2;0;0;2040;0;2040;190;4;0,4;190,2;368865;5071439
3;"2T_1775";"Aosta";"ROISAN";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;6901;10;1;5;2;3;;5;"0";406;1;5;1;;1;1;20;3;;2;2;0;0;12180;0;12180;209;4;0,4;209,4;368401;5071221
3;"2T_1776";"Aosta";"TORGNON";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;8312;10;1;5;2;3;;5;"0";489;1;5;1;;1;1;20;3;;2;2;0;0;14670;0;14670;209;4;0,4;209,4;389251;5071881
3;"2T_1777";"Aosta";"TORGNON";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;2924;10;1;5;2;3;;5;"0";172;1;5;1;;1;1;20;3;;2;2;0;0;5160;0;5160;209;4;0,4;209,4;389388;5073675
3;"2T_1778";"Aosta";"TORGNON";2;;"Edifici residenziali";1;1;1;2,5;10;0;1833;10;1;5;2;3;;5;"0";108;1;30;1;;1;1;20;5;;2;2;0;0;3240;0;3240;286;4;0,4;286,2;388819;5073036
3;"2T_1779";"Aosta";"TORGNON";2;;"Edifici residenziali";1;2,5;1;2,5;10;0;1890;10;1;5;2;3;;5;"0";111;1;5;1;;1;1;20;5;;2;2;0;0;3330;0;3330;313;4;0,4;312,6;388883;5073161
3;"2T_1780";"Aosta";"TORGNON";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1306;10;1;5;2;3;;5;"0";77;1;5;1;;1;1;5;3;;2;2;0;0;2310;0;2310;173;4;0,4;173,4;388889;5073261
3;"2T_1781";"Aosta";"TORGNON";2;;"Edifici residenziali";1;1;1;2,5;10;0;1025;10;1;5;2;3;;5;"0";60;1;5;1;;1;1;5;5;;2;2;0;0;1800;0;1800;190;4;0,4;190,2;388864;5073244
3;"2T_1782";"Aosta";"TORGNON";2;;"Edifici residenziali";1;1;1;2,5;10;0;626;10;1;5;2;3;;5;"0";37;1;5;1;;1;1;20;5;;2;2;0;0;1110;0;1110;226;4;0,4;226,2;388801;5073436
3;"2T_1783";"Aosta";"VALPELLINE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;262;10;1;5;2;3;;5;"0";15;1;5;1;;1;1;5;3;;2;2;0;0;450;0;450;371;3;0,7;370,65;369982;5075966
3;"2T_1784";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;1309;10;1;5;2;3;;5;"0";77;1;5;1;;1;1;20;5;;2;2;0;0;2310;0;2310;226;4;0,4;226,2;369753;5068480
3;"2T_1785";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;1454;10;1;5;2;3;;5;"0";86;1;5;1;;1;1;20;5;;4;2;0;0;2580;0;2580;268;4;0,4;268,2;370239;5066438
3;"2T_1786";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;978;10;1;5;2;3;;5;"0";58;1;5;1;;1;1;20;3;;2;2;0;0;1740;0;1740;209;4;0,4;209,4;367697;5069054
3;"2T_1787";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;784;10;1;5;2;3;;5;"0";46;1;5;1;;1;1;5;5;;2;2;0;0;1380;0;1380;190;4;0,4;190,2;367771;5068977
3;"2T_1788";"Aosta";"AOSTA";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;1094;10;1;5;2;3;;5;"0";64;1;5;1;;1;1;5;3;;2;2;0;0;1920;0;1920;173;4;0,4;173,4;368613;5068154
3;"2T_1789";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;598;10;1;5;2;3;;5;"0";35;1;5;1;;1;1;5;3;;2;2;0;0;1050;0;1050;173;4;0,4;173,4;368124;5067030
3;"2T_1790";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;5;0;156;10;1;5;2;3;;5;"0";9;1;5;1;;1;1;5;5;;2;2;0;0;270;0;270;169;4;0,4;169,2;367790;5068976
3;"2T_1791";"Aosta";"AOSTA";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;271;10;1;5;2;3;;5;"0";16;1;5;1;;1;1;5;5;;2;2;0;0;480;0;480;400;3;0,7;400,05;367641;5068656
3;"2T_1792";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;225;10;1;5;2;3;;5;"0";13;1;5;1;;1;1;5;5;;2;2;0;0;390;0;390;400;3;0,7;400,05;367875;5068930
3;"2T_1793";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;512;10;1;5;2;3;;5;"0";30;1;5;1;;1;1;5;5;;2;2;0;0;900;0;900;190;4;0,4;190,2;367870;5068905
3;"2T_1794";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;562;10;1;5;2;3;;5;"0";33;1;5;1;;1;1;5;3;;2;2;0;0;990;0;990;173;4;0,4;173,4;368424;5067917
3;"2T_1795";"Aosta";"AOSTA";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;128;10;1;5;2;3;;5;"0";8;1;5;1;;1;1;5;3;;2;2;0;0;240;0;240;371;3;0,7;370,65;368309;5067461
3;"2T_1796";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;1952;10;1;5;2;3;;5;"0";115;1;5;1;;1;1;5;5;;2;2;0;0;3450;0;3450;190;4;0,4;190,2;369186;5067848
3;"2T_1797";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;684;10;1;5;2;3;;5;"0";40;1;5;1;;1;1;20;5;;2;2;0;0;1200;0;1200;226;4;0,4;226,2;369176;5067850
3;"2T_1798";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;1;2,5;10;0;3132;10;1;5;2;3;;5;"0";184;1;5;1;;1;1;20;5;;2;2;0;0;5520;0;5520;226;4;0,4;226,2;369041;5068906
3;"2T_1799";"Aosta";"AOSTA";2;;"Edifici residenziali";1;1;2,5;2,5;10;0;515;10;1;5;2;3;;5;"0";30;1;5;1;;1;1;5;5;;4;2;0;0;900;0;900;526;3;0,7;526,05;367927;5066412
3;"2T_1800";"Aosta";"SAINT-MARCEL";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;136;10;1;5;2;3;;5;"0";8;1;5;1;;1;1;5;5;;2;2;0;0;240;0;240;169;4;0,4;169,2;379021;5065436
3;"2T_1801";"Aosta";"SAINT-MARCEL";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;1557;10;1;5;2;3;;5;"0";92;1;5;1;;1;1;20;5;;2;2;0;0;2760;0;2760;226;4;0,4;226,2;379771;5065589
3;"2T_1805";"Aosta";"DOUES";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;11485;10;1;5;2;5;;8;"0";676;1;5;1;;1;1;20;5;;2;2;0;0;20280;0;20280;268;4;0,4;268,2;367625;5072660
3;"2T_1806";"Aosta";"DOUES";2;;"Edifici residenziali";1;1;1;2,5;10;0;3344;10;1;5;2;3;;5;"0";197;1;5;1;;1;1;20;3;;2;2;0;0;5910;0;5910;209;4;0,4;209,4;368245;5075208
3;"2T_1807";"Aosta";"DOUES";2;;"Edifici artigianali e di servizio";1;2,5;2,5;2,5;10;0;636;10;3;5;2;3;;5;"0";37;1;30;7;;1;1;5;5;;2;2;0;0;1110;0;1110;1644;2;0,8;1644;368510;5075305
3;"2T_1808";"Aosta";"DOUES";2;;"Edifici residenziali";1;1;1;2,5;10;0;735;10;3;5;2;3;;5;"0";43;1;30;3;;1;1;5;3;;2;2;2;3;0;0;0;397;4;0,4;397;368270;5075172
3;"2T_1809";"Aosta";"DOUES";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;8280;10;1;5;2;3;;5;"0";487;1;5;1;;1;1;20;5;;2;2;0;0;14610;0;14610;226;4;0,4;226,2;368110;5075183
3;"2T_1810";"Aosta";"DOUES";2;;"Edifici residenziali";1;1;1;2,5;10;0;1411;10;1;5;2;3;;5;"0";83;1;5;1;;1;1;20;5;;2;2;0;0;2490;0;2490;226;4;0,4;226,2;367787;5073524
3;"2T_1811";"Aosta";"DOUES";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;6494;10;1;5;2;3;;5;"0";382;1;30;1;;1;1;20;5;;2;2;0;0;11460;0;11460;286;4;0,4;286,2;367999;5073734
3;"2T_1812";"Aosta";"GIGNOD";2;;"Edifici residenziali";1;1;1;2,5;5;0;489;10;1;5;2;3;;5;"0";29;1;5;1;;1;1;5;5;;2;2;0;0;870;0;870;169;4;0,4;169,2;367556;5070766
